Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL18,18.0,54
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL18,19.0,45
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL18,19.0,42
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IL18,15.0,47
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IL18,21.5,56
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL18,36.0,57
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL18,35.0,45
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL18,16.0,61
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL18,20.0,64
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL18,19.0,59
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL18,16.0,60
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IL18,15.0,58
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,IL18,18.0,42
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL18,24.5,44
60004-1,RA1869,,,,,,,,,,,1,IL18,30.0,47
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL18,18.0,39
60003-1,N2759,,,,,,,,,,,1,IL18,17.0,44
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL18,21.0,42
60005-1,RA1931,,,,,,,,,,,1,IL18,18.5,36
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IL18,20.5,42
60001-1,N2586,,,,,,,,,,,1,IL18,22.0,55
,,,,,,,,,,,,0,IL18,15.0,45
,,,,,,,,,,,,0,IL18,15.0,42
,,,,,,,,,,,,0,IL18,16.0,59
,,,,,,,,,,,,0,IL18,30.0,41
,,,,,,,,,,,,0,IL18,28.0,38
,,,,,,,,,,,,0,IL18,28.0,35
60006-1,RA2159,,,,,,,,,,,2,IL18,29.5,52
60002-1,N2645,,,,,,,,,,,2,IL18,36.0,41
60007-1,RA2708,,,,,,,,,,,2,IL18,33.0,53
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL18,33.0,42
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL18,31.0,57
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL18,24.5,48
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL18,38.5,62
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL18,30.0,51
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL18,30.0,60
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,IL18,27.5,62
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,2,IL18,32.0,66
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,2,IL18,27.0,49
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IL18,33.0,55
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL18,29.5,66
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IL18,39.5,42
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL18,28.0,47
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IL18,30.0,52
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL18,29.0,61
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL18,58.0,57
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL18,40.5,78
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL18,54.0,49
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,52.0,41
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,56.0,53
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,49.0,64
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,43.0,59
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,55.0,60
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,50.0,77
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,30.5,52
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,33.0,62
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,27.0,70
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,35.0,72
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,24.5,54
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,30.0,55
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,26.0,59
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,25.0,65
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,23.5,38
60006-1,RA2159,,,,,,,,,,,2,IL18,33.0,71
60002-1,N2645,,,,,,,,,,,2,IL18,31.0,63
60007-1,RA2708,,,,,,,,,,,2,IL18,26.0,67
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL18,35.5,66
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL18,32.0,43
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL18,33.0,67
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL18,32.5,54
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IL18,27.0,45
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IL18,25.0,46
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL18,30.5,62
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL18,30.0,61
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL18,32.0,72
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL18,29.5,72
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL18,25.0,66
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL18,25.5,66
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL18,23.0,71
60006-1,RA2159,,,,,,,,,,,2,IL18,27.5,64
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL18,28.0,56
60002-1,N2645,,,,,,,,,,,2,IL18,26.0,35
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL18,27.0,55
60007-1,RA2708,,,,,,,,,,,2,IL18,26.0,52
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL18,30.0,69
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IL18,29.5,62
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL18,34.0,58
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IL18,31.0,58
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IL18,27.0,58
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IL18,27.5,64
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IL18,24.0,43
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,IL18,26.5,52
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IL18,31.5,38
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,2,IL18,27.0,75
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IL18,26.0,41
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,2,IL18,28.0,45
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,59.5,70
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,56.0,56
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,40.0,62
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,42.0,63
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,51.0,61
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,45.0,63
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,44.0,45
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL18,51.0,49
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,39.5,56
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL18,35.0,61
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,IL18,54.0,49
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IL18,61.5,42
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,34.0,39
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,33.0,47
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,30.0,46
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,23.0,72
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,27.0,83
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,23.0,47
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,32.0,61
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,25.0,39
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,26.0,50
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,33.0,44
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,23.0,44
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IL18,27.0,37
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL18,32.0,48
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL18,30.0,53
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL18,31.0,51
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL18,26.0,51
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IL18,22.0,51
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,2,IL18,29.5,58
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL18,27.0,70
60006-1,RA2159,,,,,,,,,,,2,IL18,32.5,46
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL18,31.0,48
60002-1,N2645,,,,,,,,,,,2,IL18,28.0,47
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IL18,21.5,38
60007-1,RA2708,,,,,,,,,,,2,IL18,27.0,31
,,,,,,,,,,,,0,IL18,23.0,45
,,,,,,,,,,,,0,IL18,26.0,36
,,,,,,,,,,,,0,IL18,23.0,57
,,,,,,,,,,,,0,IL18,12.0,55
,,,,,,,,,,,,0,IL18,16.0,33
,,,,,,,,,,,,0,IL18,21.5,32
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,IL18,37.0,50
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,3,IL18,23.0,77
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,IL18,21.0,76
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,3,IL18,22.0,54
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,IL18,22.0,83
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,3,IL18,20.0,73
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,IL18,21.0,70
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,IL18,23.0,49
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,IL18,22.0,67
60004-1,RA1869,,,,,,,,,,,3,IL18,20.0,71
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,IL18,17.5,42
60003-1,N2759,,,,,,,,,,,3,IL18,20.5,56
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,IL18,21.0,68
60005-1,RA1931,,,,,,,,,,,3,IL18,24.0,58
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,IL18,20.0,45
60001-1,N2586,,,,,,,,,,,3,IL18,25.0,48
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,26.0,59
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,22.0,63
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,20.0,59
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,19.0,67
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,21.0,60
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,33.0,57
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,20.0,65
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,22.0,60
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,18.0,76
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,20.0,65
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,18.0,53
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,21.0,67
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,20.0,48
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,19.5,44
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,21.5,52
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,23.0,55
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,41.0,60
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,37.0,72
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,49.0,53
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,29.5,70
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,42.0,77
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,39.5,74
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,51.0,67
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,47.0,65
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,37.5,62
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,3,IL18,23.0,61
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,52.0,49
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,3,IL18,50.5,68
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,44.5,36
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,3,IL18,38.0,54
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,44.0,47
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,IL18,48.0,63
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,IL18,19.0,60
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,IL18,22.0,51
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,IL18,17.0,69
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,IL18,18.0,59
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,IL18,19.5,70
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,IL18,22.0,59
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,IL18,15.0,76
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,IL18,21.5,58
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,IL18,18.5,60
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,3,IL18,19.0,57
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,IL18,23.0,74
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,3,IL18,22.0,65
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,IL18,18.0,58
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,3,IL18,23.0,45
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,IL18,18.0,51
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,IL18,22.5,44
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,IL18,22.5,60
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,3,IL18,17.5,56
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,IL18,17.0,62
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,3,IL18,19.0,84
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,IL18,19.0,53
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,3,IL18,20.0,68
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,IL18,18.0,72
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,IL18,19.5,78
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,IL18,18.0,54
60004-1,RA1869,,,,,,,,,,,3,IL18,14.5,62
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,IL18,18.0,48
60003-1,N2759,,,,,,,,,,,3,IL18,17.5,60
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,IL18,21.0,58
60005-1,RA1931,,,,,,,,,,,3,IL18,16.0,52
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,IL18,18.5,56
60001-1,N2586,,,,,,,,,,,3,IL18,22.0,47
60004-1,RA1869,,,,,,,,,,,3,IL18,21.0,47
60003-1,N2759,,,,,,,,,,,3,IL18,16.0,63
60005-1,RA1931,,,,,,,,,,,3,IL18,18.0,57
60001-1,N2586,,,,,,,,,,,3,IL18,16.5,52
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,IL18,18.0,66
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,3,IL18,15.5,52
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,IL18,18.5,50
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,3,IL18,18.0,65
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,IL18,20.0,39
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,3,IL18,22.0,58
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,IL18,21.0,58
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,3,IL18,21.5,54
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,24.0,61
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,16.0,51
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,21.0,40
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,19.0,56
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,18.5,50
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,17.0,45
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,18.0,48
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,19.0,59
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,19.0,59
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,19.0,46
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,20.0,37
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,IL18,24.0,44
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,3,IL18,51.0,53
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,3,IL18,45.0,57
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,3,IL18,36.5,64
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,IL18,47.0,57
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,44.0,43
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,28.0,51
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,42.0,43
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,50.5,28
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,42.5,40
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,30.0,47
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,52.5,54
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,IL18,50.0,45
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,3,IL18,38.0,39
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,3,IL18,16.5,48
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,3,IL18,20.0,65
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,IL18,20.0,58
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,IL18,25.0,44
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,IL18,23.0,40
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,IL18,20.5,28
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,IL18,23.0,43
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,IL18,21.0,56
