Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50057-3,SK-BR-3,10190-101-1,PIK-93,0.37,uM,LJP5,2,K16,72,hr,1401,4203,4223,0.9952,0.9929
50057-3,SK-BR-3,10190-101-1,PIK-93,0.37,uM,LJP5,3,K16,72,hr,1401,3613,4223,0.8555,0.7838
50057-3,SK-BR-3,10031-101-1,KIN001-043,0.37,uM,LJP6,1,C10,72,hr,1401,3313,4223,0.7845,0.6775
50057-3,SK-BR-3,10031-101-1,KIN001-043,0.37,uM,LJP6,2,C10,72,hr,1401,3295,4223,0.7802,0.6711
50057-3,SK-BR-3,10031-101-1,KIN001-043,0.37,uM,LJP6,3,C10,72,hr,1401,3325,4223,0.7873,0.6817
50057-3,SK-BR-3,10233-101-1,Alpelisib,0.37,uM,LJP5,1,N04,72,hr,1401,3145,4223,0.7447,0.6179
50057-3,SK-BR-3,10233-101-1,Alpelisib,0.37,uM,LJP5,2,N04,72,hr,1401,3544,4223,0.8392,0.7593
50057-3,SK-BR-3,10233-101-1,Alpelisib,0.37,uM,LJP5,3,N04,72,hr,1401,3337,4223,0.7902,0.6860
50057-3,SK-BR-3,10161-101-1,Luminespib,0.37,uM,LJP5,1,H16,72,hr,1401,1356,4223,0.3211,-0.0161
50057-3,SK-BR-3,10161-101-1,Luminespib,0.37,uM,LJP5,2,H16,72,hr,1401,1542,4223,0.3651,0.0498
50057-3,SK-BR-3,10161-101-1,Luminespib,0.37,uM,LJP5,3,H16,72,hr,1401,1855,4223,0.4393,0.1607
50057-3,SK-BR-3,10045-101-1,A443654,0.37,uM,LJP6,1,I22,72,hr,1401,1151,4223,0.2726,-0.0888
50057-3,SK-BR-3,10045-101-1,A443654,0.37,uM,LJP6,2,I22,72,hr,1401,1287,4223,0.3048,-0.0406
50057-3,SK-BR-3,10045-101-1,A443654,0.37,uM,LJP6,3,I22,72,hr,1401,1098,4223,0.2600,-0.1076
50057-3,SK-BR-3,10063-102-1,OSI-027,0.37,uM,LJP6,1,E10,72,hr,1401,1993,4223,0.4719,0.2096
50057-3,SK-BR-3,10063-102-1,OSI-027,0.37,uM,LJP6,2,E10,72,hr,1401,1668,4223,0.3950,0.0944
50057-3,SK-BR-3,10063-102-1,OSI-027,0.37,uM,LJP6,3,E10,72,hr,1401,1819,4223,0.4307,0.1480
50057-3,SK-BR-3,10087-101-1,XMD11-85h,0.37,uM,LJP6,1,P22,72,hr,1401,3876,4223,0.9178,0.8770
50057-3,SK-BR-3,10087-101-1,XMD11-85h,0.37,uM,LJP6,2,P22,72,hr,1401,3578,4223,0.8473,0.7714
50057-3,SK-BR-3,10087-101-1,XMD11-85h,0.37,uM,LJP6,3,P22,72,hr,1401,3758,4223,0.8899,0.8352
50057-3,SK-BR-3,10017-101-1,HG-6-64-01,0.37,uM,LJP6,1,M04,72,hr,1401,3512,4223,0.8316,0.7480
50057-3,SK-BR-3,10017-101-1,HG-6-64-01,0.37,uM,LJP6,2,M04,72,hr,1401,2826,4223,0.6692,0.5049
50057-3,SK-BR-3,10017-101-1,HG-6-64-01,0.37,uM,LJP6,3,M04,72,hr,1401,3619,4223,0.8570,0.7859
50057-3,SK-BR-3,10039-101-1,WH-4-025,0.37,uM,LJP5,1,O10,72,hr,1401,4931,4223,1.1676,1.2509
50057-3,SK-BR-3,10039-101-1,WH-4-025,0.37,uM,LJP5,2,O10,72,hr,1401,969,4223,0.2295,-0.1533
50057-3,SK-BR-3,10039-101-1,WH-4-025,0.37,uM,LJP5,3,O10,72,hr,1401,4248,4223,1.0059,1.0088
50057-3,SK-BR-3,10082-101-1,WZ-4-145,0.37,uM,LJP6,1,J22,72,hr,1401,2306,4223,0.5461,0.3206
50057-3,SK-BR-3,10082-101-1,WZ-4-145,0.37,uM,LJP6,2,J22,72,hr,1401,2246,4223,0.5318,0.2993
50057-3,SK-BR-3,10082-101-1,WZ-4-145,0.37,uM,LJP6,3,J22,72,hr,1401,2297,4223,0.5439,0.3174
50057-3,SK-BR-3,10091-101-1,XMD16-144,0.37,uM,LJP5,1,M10,72,hr,1401,1706,4223,0.4040,0.1079
50057-3,SK-BR-3,10091-101-1,XMD16-144,0.37,uM,LJP5,2,M10,72,hr,1401,1604,4223,0.3798,0.0718
50057-3,SK-BR-3,10091-101-1,XMD16-144,0.37,uM,LJP5,3,M10,72,hr,1401,1447,4223,0.3426,0.0161
50057-3,SK-BR-3,10177-101-1,Brivanib,0.37,uM,LJP5,1,P16,72,hr,1401,3798,4223,0.8993,0.8493
50057-3,SK-BR-3,10177-101-1,Brivanib,0.37,uM,LJP5,2,P16,72,hr,1401,4105,4223,0.9720,0.9582
50057-3,SK-BR-3,10177-101-1,Brivanib,0.37,uM,LJP5,3,P16,72,hr,1401,4712,4223,1.1158,1.1733
50057-3,SK-BR-3,10147-101-1,Buparlisib,0.37,uM,LJP5,1,H04,72,hr,1401,1887,4223,0.4468,0.1721
50057-3,SK-BR-3,10147-101-1,Buparlisib,0.37,uM,LJP5,2,H04,72,hr,1401,1771,4223,0.4194,0.1310
50057-3,SK-BR-3,10147-101-1,Buparlisib,0.37,uM,LJP5,3,H04,72,hr,1401,2029,4223,0.4805,0.2224
50057-3,SK-BR-3,10055-101-1,BX-912,0.37,uM,LJP5,1,L22,72,hr,1401,1401,4223,0.3318,-0.0002
50057-3,SK-BR-3,10055-101-1,BX-912,0.37,uM,LJP5,2,L22,72,hr,1401,1475,4223,0.3493,0.0260
50057-3,SK-BR-3,10055-101-1,BX-912,0.37,uM,LJP5,3,L22,72,hr,1401,1393,4223,0.3299,-0.0030
50057-3,SK-BR-3,10120-102-1,Canertinib,0.37,uM,LJP6,1,H10,72,hr,1401,1613,4223,0.3820,0.0749
50057-3,SK-BR-3,10120-102-1,Canertinib,0.37,uM,LJP6,2,H10,72,hr,1401,1738,4223,0.4116,0.1193
50057-3,SK-BR-3,10120-102-1,Canertinib,0.37,uM,LJP6,3,H10,72,hr,1401,1474,4223,0.3490,0.0257
50057-3,SK-BR-3,10117-101-1,Celastrol,0.37,uM,LJP6,1,G10,72,hr,1401,2060,4223,0.4878,0.2334
50057-3,SK-BR-3,10117-101-1,Celastrol,0.37,uM,LJP6,2,G10,72,hr,1401,1609,4223,0.3810,0.0735
50057-3,SK-BR-3,10117-101-1,Celastrol,0.37,uM,LJP6,3,G10,72,hr,1401,1956,4223,0.4632,0.1965
50057-3,SK-BR-3,10025-101-1,CGP60474,0.37,uM,LJP5,1,F04,72,hr,1401,1314,4223,0.3112,-0.0310
50057-3,SK-BR-3,10025-101-1,CGP60474,0.37,uM,LJP5,2,F04,72,hr,1401,1289,4223,0.3052,-0.0399
50057-3,SK-BR-3,10025-101-1,CGP60474,0.37,uM,LJP5,3,F04,72,hr,1401,1384,4223,0.3277,-0.0062
50057-3,SK-BR-3,10025-101-1,CGP60474,0.37,uM,LJP6,1,G04,72,hr,1401,1113,4223,0.2636,-0.1023
50057-3,SK-BR-3,10025-101-1,CGP60474,0.37,uM,LJP6,2,G04,72,hr,1401,1026,4223,0.2430,-0.1331
50057-3,SK-BR-3,10025-101-1,CGP60474,0.37,uM,LJP6,3,G04,72,hr,1401,1105,4223,0.2617,-0.1051
50057-3,SK-BR-3,10180-101-1,CHIR-99021,0.37,uM,LJP6,1,P16,72,hr,1401,4201,4223,0.9948,0.9922
50057-3,SK-BR-3,10180-101-1,CHIR-99021,0.37,uM,LJP6,2,P16,72,hr,1401,3986,4223,0.9439,0.9160
50057-3,SK-BR-3,10180-101-1,CHIR-99021,0.37,uM,LJP6,3,P16,72,hr,1401,3982,4223,0.9429,0.9146
50057-3,SK-BR-3,10010-101-1,CP724714,0.37,uM,LJP5,1,A10,72,hr,1401,2558,4223,0.6057,0.4099
50057-3,SK-BR-3,10010-101-1,CP724714,0.37,uM,LJP5,2,A10,72,hr,1401,2234,4223,0.5290,0.2950
50057-3,SK-BR-3,10010-101-1,CP724714,0.37,uM,LJP5,3,A10,72,hr,1401,2533,4223,0.5998,0.4010
50057-3,SK-BR-3,10009-101-1,CP466722,0.37,uM,LJP5,1,I10,72,hr,1401,5159,4223,1.2216,1.3317
50057-3,SK-BR-3,10009-101-1,CP466722,0.37,uM,LJP5,2,I10,72,hr,1401,4156,4223,0.9841,0.9762
50057-3,SK-BR-3,10009-101-1,CP466722,0.37,uM,LJP5,3,I10,72,hr,1401,4525,4223,1.0715,1.1070
50057-3,SK-BR-3,10027-101-1,Crizotinib,0.37,uM,LJP5,1,A22,72,hr,1401,3634,4223,0.8605,0.7912
50057-3,SK-BR-3,10027-101-1,Crizotinib,0.37,uM,LJP5,2,A22,72,hr,1401,4153,4223,0.9834,0.9752
50057-3,SK-BR-3,10027-101-1,Crizotinib,0.37,uM,LJP5,3,A22,72,hr,1401,4075,4223,0.9649,0.9475
50057-3,SK-BR-3,10140-101-1,Momelotinib,0.37,uM,LJP5,1,P10,72,hr,1401,3786,4223,0.8965,0.8451
50057-3,SK-BR-3,10140-101-1,Momelotinib,0.37,uM,LJP5,2,P10,72,hr,1401,3904,4223,0.9244,0.8869
50057-3,SK-BR-3,10140-101-1,Momelotinib,0.37,uM,LJP5,3,P10,72,hr,1401,4150,4223,0.9827,0.9741
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.37,uM,LJP5,1,D04,72,hr,1401,3952,4223,0.9358,0.9039
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.37,uM,LJP5,2,D04,72,hr,1401,4491,4223,1.0634,1.0950
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.37,uM,LJP5,3,D04,72,hr,1401,4480,4223,1.0608,1.0911
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.37,uM,LJP6,1,I04,72,hr,1401,3983,4223,0.9432,0.9149
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.37,uM,LJP6,2,I04,72,hr,1401,4336,4223,1.0267,1.0400
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.37,uM,LJP6,3,I04,72,hr,1401,3194,4223,0.7563,0.6353
50057-3,SK-BR-3,10127-101-1,Dovitinib,0.37,uM,LJP5,1,E22,72,hr,1401,2391,4223,0.5662,0.3507
50057-3,SK-BR-3,10127-101-1,Dovitinib,0.37,uM,LJP5,2,E22,72,hr,1401,2408,4223,0.5702,0.3567
50057-3,SK-BR-3,10127-101-1,Dovitinib,0.37,uM,LJP5,3,E22,72,hr,1401,2801,4223,0.6633,0.4960
50057-3,SK-BR-3,10069-101-1,Enzastaurin,0.37,uM,LJP5,1,D16,72,hr,1401,4413,4223,1.0450,1.0673
50057-3,SK-BR-3,10069-101-1,Enzastaurin,0.37,uM,LJP5,2,D16,72,hr,1401,5062,4223,1.1986,1.2973
50057-3,SK-BR-3,10069-101-1,Enzastaurin,0.37,uM,LJP5,3,D16,72,hr,1401,4331,4223,1.0256,1.0382
50057-3,SK-BR-3,10097-101-1,Erlotinib,0.37,uM,LJP5,1,M22,72,hr,1401,3776,4223,0.8941,0.8416
50057-3,SK-BR-3,10097-101-1,Erlotinib,0.37,uM,LJP5,2,M22,72,hr,1401,4096,4223,0.9699,0.9550
50057-3,SK-BR-3,10097-101-1,Erlotinib,0.37,uM,LJP5,3,M22,72,hr,1401,4292,4223,1.0163,1.0244
50057-3,SK-BR-3,10157-101-1,Foretinib,0.37,uM,LJP5,1,H10,72,hr,1401,1674,4223,0.3964,0.0966
50057-3,SK-BR-3,10157-101-1,Foretinib,0.37,uM,LJP5,2,H10,72,hr,1401,1664,4223,0.3940,0.0930
50057-3,SK-BR-3,10157-101-1,Foretinib,0.37,uM,LJP5,3,H10,72,hr,1401,1983,4223,0.4696,0.2061
50057-3,SK-BR-3,10040-101-1,R406,0.37,uM,LJP6,1,C16,72,hr,1401,4063,4223,0.9621,0.9433
50057-3,SK-BR-3,10040-101-1,R406,0.37,uM,LJP6,2,C16,72,hr,1401,4336,4223,1.0267,1.0400
50057-3,SK-BR-3,10040-101-1,R406,0.37,uM,LJP6,3,C16,72,hr,1401,3938,4223,0.9325,0.8990
50057-3,SK-BR-3,10047-101-1,Pictilisib,0.37,uM,LJP6,1,D22,72,hr,1401,1994,4223,0.4722,0.2100
50057-3,SK-BR-3,10047-101-1,Pictilisib,0.37,uM,LJP6,2,D22,72,hr,1401,1792,4223,0.4243,0.1384
50057-3,SK-BR-3,10047-101-1,Pictilisib,0.37,uM,LJP6,3,D22,72,hr,1401,1808,4223,0.4281,0.1441
50057-3,SK-BR-3,10098-101-1,Gefitinib,0.37,uM,LJP6,1,N10,72,hr,1401,3235,4223,0.7660,0.6498
50057-3,SK-BR-3,10098-101-1,Gefitinib,0.37,uM,LJP6,2,N10,72,hr,1401,2918,4223,0.6910,0.5375
50057-3,SK-BR-3,10098-101-1,Gefitinib,0.37,uM,LJP6,3,N10,72,hr,1401,3128,4223,0.7407,0.6119
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.37,uM,LJP5,1,O04,72,hr,1401,1204,4223,0.2851,-0.0700
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.37,uM,LJP5,2,O04,72,hr,1401,1610,4223,0.3812,0.0739
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.37,uM,LJP5,3,O04,72,hr,1401,1653,4223,0.3914,0.0891
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.37,uM,LJP6,1,O04,72,hr,1401,1573,4223,0.3725,0.0608
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.37,uM,LJP6,2,O04,72,hr,1401,1393,4223,0.3299,-0.0030
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.37,uM,LJP6,3,O04,72,hr,1401,1393,4223,0.3299,-0.0030
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.37,uM,LJP5,1,E04,72,hr,1401,2855,4223,0.6761,0.5151
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.37,uM,LJP5,2,E04,72,hr,1401,2900,4223,0.6867,0.5311
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.37,uM,LJP5,3,E04,72,hr,1401,3207,4223,0.7594,0.6399
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.37,uM,LJP6,1,C04,72,hr,1401,3104,4223,0.7350,0.6034
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.37,uM,LJP6,2,C04,72,hr,1401,2985,4223,0.7068,0.5612
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.37,uM,LJP6,3,C04,72,hr,1401,3006,4223,0.7118,0.5687
50057-3,SK-BR-3,10134-101-1,GSK1904529A,0.37,uM,LJP6,1,H22,72,hr,1401,4194,4223,0.9931,0.9897
50057-3,SK-BR-3,10134-101-1,GSK1904529A,0.37,uM,LJP6,2,H22,72,hr,1401,3850,4223,0.9117,0.8678
50057-3,SK-BR-3,10134-101-1,GSK1904529A,0.37,uM,LJP6,3,H22,72,hr,1401,4096,4223,0.9699,0.9550
50057-3,SK-BR-3,10146-101-1,Omipalisib,0.37,uM,LJP6,1,N04,72,hr,1401,1211,4223,0.2868,-0.0675
50057-3,SK-BR-3,10146-101-1,Omipalisib,0.37,uM,LJP6,2,N04,72,hr,1401,1265,4223,0.2995,-0.0484
50057-3,SK-BR-3,10146-101-1,Omipalisib,0.37,uM,LJP6,3,N04,72,hr,1401,1357,4223,0.3213,-0.0158
50057-3,SK-BR-3,10128-101-1,GSK 690693,0.37,uM,LJP5,1,F22,72,hr,1401,3081,4223,0.7296,0.5952
50057-3,SK-BR-3,10128-101-1,GSK 690693,0.37,uM,LJP5,2,F22,72,hr,1401,3166,4223,0.7497,0.6254
50057-3,SK-BR-3,10128-101-1,GSK 690693,0.37,uM,LJP5,3,F22,72,hr,1401,2568,4223,0.6081,0.4134
50057-3,SK-BR-3,10014-101-1,GW843682X,0.37,uM,LJP6,1,B16,72,hr,1401,1393,4223,0.3299,-0.0030
50057-3,SK-BR-3,10014-101-1,GW843682X,0.37,uM,LJP6,2,B16,72,hr,1401,1299,4223,0.3076,-0.0363
50057-3,SK-BR-3,10014-101-1,GW843682X,0.37,uM,LJP6,3,B16,72,hr,1401,1680,4223,0.3978,0.0987
50057-3,SK-BR-3,10015-101-1,HG-5-113-01,0.37,uM,LJP5,1,B10,72,hr,1401,2992,4223,0.7085,0.5637
50057-3,SK-BR-3,10015-101-1,HG-5-113-01,0.37,uM,LJP5,2,B10,72,hr,1401,3718,4223,0.8804,0.8210
50057-3,SK-BR-3,10015-101-1,HG-5-113-01,0.37,uM,LJP5,3,B10,72,hr,1401,3545,4223,0.8394,0.7597
50057-3,SK-BR-3,10016-101-1,HG-5-88-01,0.37,uM,LJP6,1,A22,72,hr,1401,3405,4223,0.8063,0.7101
50057-3,SK-BR-3,10016-101-1,HG-5-88-01,0.37,uM,LJP6,2,A22,72,hr,1401,3328,4223,0.7881,0.6828
50057-3,SK-BR-3,10016-101-1,HG-5-88-01,0.37,uM,LJP6,3,A22,72,hr,1401,3438,4223,0.8141,0.7218
50057-3,SK-BR-3,10023-103-1,Imatinib,0.37,uM,LJP6,1,N16,72,hr,1401,4823,4223,1.1421,1.2126
50057-3,SK-BR-3,10023-103-1,Imatinib,0.37,uM,LJP6,2,N16,72,hr,1401,4287,4223,1.0151,1.0227
50057-3,SK-BR-3,10023-103-1,Imatinib,0.37,uM,LJP6,3,N16,72,hr,1401,4387,4223,1.0388,1.0581
50057-3,SK-BR-3,10100-101-1,JNK-9L,0.37,uM,LJP6,1,K22,72,hr,1401,3529,4223,0.8356,0.7540
50057-3,SK-BR-3,10100-101-1,JNK-9L,0.37,uM,LJP6,2,K22,72,hr,1401,3198,4223,0.7573,0.6367
50057-3,SK-BR-3,10100-101-1,JNK-9L,0.37,uM,LJP6,3,K22,72,hr,1401,3193,4223,0.7561,0.6349
50057-3,SK-BR-3,10019-101-1,JW-7-24-1,0.37,uM,LJP6,1,B22,72,hr,1401,2884,4223,0.6829,0.5254
50057-3,SK-BR-3,10019-101-1,JW-7-24-1,0.37,uM,LJP6,2,B22,72,hr,1401,3073,4223,0.7277,0.5924
50057-3,SK-BR-3,10019-101-1,JW-7-24-1,0.37,uM,LJP6,3,B22,72,hr,1401,3250,4223,0.7696,0.6551
50057-3,SK-BR-3,10051-104-1,Lapatinib,0.37,uM,LJP6,1,M22,72,hr,1401,1432,4223,0.3391,0.0108
50057-3,SK-BR-3,10051-104-1,Lapatinib,0.37,uM,LJP6,2,M22,72,hr,1401,1701,4223,0.4028,0.1061
50057-3,SK-BR-3,10051-104-1,Lapatinib,0.37,uM,LJP6,3,M22,72,hr,1401,1533,4223,0.3630,0.0466
50057-3,SK-BR-3,10115-102-1,LDN-193189,0.37,uM,LJP5,1,G04,72,hr,1401,4166,4223,0.9865,0.9798
50057-3,SK-BR-3,10115-102-1,LDN-193189,0.37,uM,LJP5,2,G04,72,hr,1401,4656,4223,1.1025,1.1534
50057-3,SK-BR-3,10115-102-1,LDN-193189,0.37,uM,LJP5,3,G04,72,hr,1401,4464,4223,1.0570,1.0854
50057-3,SK-BR-3,10182-101-1,Linifanib,0.37,uM,LJP6,1,J10,72,hr,1401,4512,4223,1.0684,1.1024
50057-3,SK-BR-3,10182-101-1,Linifanib,0.37,uM,LJP6,2,J10,72,hr,1401,4794,4223,1.1352,1.2023
50057-3,SK-BR-3,10182-101-1,Linifanib,0.37,uM,LJP6,3,J10,72,hr,1401,4737,4223,1.1217,1.1821
50057-3,SK-BR-3,10135-101-1,Linsitinib,0.37,uM,LJP5,1,O22,72,hr,1401,3431,4223,0.8124,0.7193
50057-3,SK-BR-3,10135-101-1,Linsitinib,0.37,uM,LJP5,2,O22,72,hr,1401,3749,4223,0.8877,0.8320
50057-3,SK-BR-3,10135-101-1,Linsitinib,0.37,uM,LJP5,3,O22,72,hr,1401,3941,4223,0.9332,0.9000
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.37,uM,LJP5,1,C22,72,hr,1401,1336,4223,0.3164,-0.0232
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.37,uM,LJP5,2,C22,72,hr,1401,1463,4223,0.3464,0.0218
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.37,uM,LJP5,3,C22,72,hr,1401,1663,4223,0.3938,0.0927
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.37,uM,LJP6,1,C22,72,hr,1401,1464,4223,0.3467,0.0221
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.37,uM,LJP6,2,C22,72,hr,1401,1285,4223,0.3043,-0.0413
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.37,uM,LJP6,3,C22,72,hr,1401,1306,4223,0.3093,-0.0339
50057-3,SK-BR-3,10057-102-1,MK2206,0.37,uM,LJP6,1,F04,72,hr,1401,2769,4223,0.6557,0.4847
50057-3,SK-BR-3,10057-102-1,MK2206,0.37,uM,LJP6,2,F04,72,hr,1401,2546,4223,0.6029,0.4056
50057-3,SK-BR-3,10057-102-1,MK2206,0.37,uM,LJP6,3,F04,72,hr,1401,2736,4223,0.6479,0.4730
50057-3,SK-BR-3,10018-101-1,Neratinib,0.37,uM,LJP5,1,A16,72,hr,1401,1455,4223,0.3445,0.0190
50057-3,SK-BR-3,10018-101-1,Neratinib,0.37,uM,LJP5,2,A16,72,hr,1401,1327,4223,0.3142,-0.0264
50057-3,SK-BR-3,10018-101-1,Neratinib,0.37,uM,LJP5,3,A16,72,hr,1401,1443,4223,0.3417,0.0147
50057-3,SK-BR-3,10099-101-1,Nilotinib,0.37,uM,LJP5,1,N16,72,hr,1401,4529,4223,1.0724,1.1084
50057-3,SK-BR-3,10099-101-1,Nilotinib,0.37,uM,LJP5,2,N16,72,hr,1401,4673,4223,1.1065,1.1595
50057-3,SK-BR-3,10099-101-1,Nilotinib,0.37,uM,LJP5,3,N16,72,hr,1401,5264,4223,1.2465,1.3689
50057-3,SK-BR-3,10151-101-1,Nintedanib,0.37,uM,LJP6,1,H04,72,hr,1401,3753,4223,0.8887,0.8334
50057-3,SK-BR-3,10151-101-1,Nintedanib,0.37,uM,LJP6,2,H04,72,hr,1401,4151,4223,0.9829,0.9745
50057-3,SK-BR-3,10151-101-1,Nintedanib,0.37,uM,LJP6,3,H04,72,hr,1401,3851,4223,0.9119,0.8681
50057-3,SK-BR-3,10061-101-1,NU7441,0.37,uM,LJP5,1,C10,72,hr,1401,4365,4223,1.0336,1.0503
50057-3,SK-BR-3,10061-101-1,NU7441,0.37,uM,LJP5,2,C10,72,hr,1401,4049,4223,0.9588,0.9383
50057-3,SK-BR-3,10061-101-1,NU7441,0.37,uM,LJP5,3,C10,72,hr,1401,3564,4223,0.8439,0.7664
50057-3,SK-BR-3,10232-101-1,Dactolisib,0.37,uM,LJP5,1,M16,72,hr,1401,1233,4223,0.2920,-0.0597
50057-3,SK-BR-3,10232-101-1,Dactolisib,0.37,uM,LJP5,2,M16,72,hr,1401,1403,4223,0.3322,0.0005
50057-3,SK-BR-3,10232-101-1,Dactolisib,0.37,uM,LJP5,3,M16,72,hr,1401,1405,4223,0.3327,0.0012
50057-3,SK-BR-3,10024-101-1,NVP-TAE684,0.37,uM,LJP6,1,K16,72,hr,1401,3674,4223,0.8700,0.8054
50057-3,SK-BR-3,10024-101-1,NVP-TAE684,0.37,uM,LJP6,2,K16,72,hr,1401,4043,4223,0.9574,0.9362
50057-3,SK-BR-3,10024-101-1,NVP-TAE684,0.37,uM,LJP6,3,K16,72,hr,1401,4064,4223,0.9623,0.9436
50057-3,SK-BR-3,10071-101-1,Palbociclib,0.37,uM,LJP6,1,E16,72,hr,1401,2819,4223,0.6675,0.5024
50057-3,SK-BR-3,10071-101-1,Palbociclib,0.37,uM,LJP6,2,E16,72,hr,1401,2905,4223,0.6879,0.5329
50057-3,SK-BR-3,10071-101-1,Palbociclib,0.37,uM,LJP6,3,E16,72,hr,1401,2812,4223,0.6659,0.4999
50057-3,SK-BR-3,10101-101-1,PD0325901,0.37,uM,LJP5,1,C04,72,hr,1401,4037,4223,0.9559,0.9341
50057-3,SK-BR-3,10101-101-1,PD0325901,0.37,uM,LJP5,2,C04,72,hr,1401,4160,4223,0.9851,0.9776
50057-3,SK-BR-3,10101-101-1,PD0325901,0.37,uM,LJP5,3,C04,72,hr,1401,4051,4223,0.9593,0.9390
50057-3,SK-BR-3,10101-101-1,PD0325901,0.37,uM,LJP6,1,E04,72,hr,1401,4003,4223,0.9479,0.9220
50057-3,SK-BR-3,10101-101-1,PD0325901,0.37,uM,LJP6,2,E04,72,hr,1401,3235,4223,0.7660,0.6498
50057-3,SK-BR-3,10101-101-1,PD0325901,0.37,uM,LJP6,3,E04,72,hr,1401,3845,4223,0.9105,0.8660
50057-3,SK-BR-3,10026-101-1,PD173074,0.37,uM,LJP6,1,I10,72,hr,1401,4689,4223,1.1103,1.1651
50057-3,SK-BR-3,10026-101-1,PD173074,0.37,uM,LJP6,2,I10,72,hr,1401,3957,4223,0.9370,0.9057
50057-3,SK-BR-3,10026-101-1,PD173074,0.37,uM,LJP6,3,I10,72,hr,1401,4192,4223,0.9926,0.9890
50057-3,SK-BR-3,10048-101-1,PD184352,0.37,uM,LJP5,1,L10,72,hr,1401,4191,4223,0.9924,0.9886
50057-3,SK-BR-3,10048-101-1,PD184352,0.37,uM,LJP5,2,L10,72,hr,1401,4336,4223,1.0267,1.0400
50057-3,SK-BR-3,10048-101-1,PD184352,0.37,uM,LJP5,3,L10,72,hr,1401,4888,4223,1.1574,1.2357
50057-3,SK-BR-3,10159-101-1,Pelitinib,0.37,uM,LJP5,1,I16,72,hr,1401,1310,4223,0.3102,-0.0324
50057-3,SK-BR-3,10159-101-1,Pelitinib,0.37,uM,LJP5,2,I16,72,hr,1401,1652,4223,0.3912,0.0888
50057-3,SK-BR-3,10159-101-1,Pelitinib,0.37,uM,LJP5,3,I16,72,hr,1401,1403,4223,0.3322,0.0005
50057-3,SK-BR-3,10116-101-1,PF431396,0.37,uM,LJP5,1,E10,72,hr,1401,2159,4223,0.5112,0.2685
50057-3,SK-BR-3,10116-101-1,PF431396,0.37,uM,LJP5,2,E10,72,hr,1401,2177,4223,0.5155,0.2748
50057-3,SK-BR-3,10116-101-1,PF431396,0.37,uM,LJP5,3,E10,72,hr,1401,2156,4223,0.5105,0.2674
50057-3,SK-BR-3,10112-101-1,PF477736,0.37,uM,LJP5,1,J22,72,hr,1401,1203,4223,0.2849,-0.0704
50057-3,SK-BR-3,10112-101-1,PF477736,0.37,uM,LJP5,2,J22,72,hr,1401,1261,4223,0.2986,-0.0498
50057-3,SK-BR-3,10112-101-1,PF477736,0.37,uM,LJP5,3,J22,72,hr,1401,1512,4223,0.3580,0.0392
50057-3,SK-BR-3,10072-101-1,PF562271,0.37,uM,LJP6,1,F16,72,hr,1401,2858,4223,0.6768,0.5162
50057-3,SK-BR-3,10072-101-1,PF562271,0.37,uM,LJP6,2,F16,72,hr,1401,3006,4223,0.7118,0.5687
50057-3,SK-BR-3,10072-101-1,PF562271,0.37,uM,LJP6,3,F16,72,hr,1401,2962,4223,0.7014,0.5531
50057-3,SK-BR-3,10125-101-1,PHA-665752,0.37,uM,LJP5,1,F16,72,hr,1401,4159,4223,0.9848,0.9773
50057-3,SK-BR-3,10125-101-1,PHA-665752,0.37,uM,LJP5,2,F16,72,hr,1401,4304,4223,1.0192,1.0287
50057-3,SK-BR-3,10125-101-1,PHA-665752,0.37,uM,LJP5,3,F16,72,hr,1401,4116,4223,0.9746,0.9621
50057-3,SK-BR-3,10073-101-1,PHA-793887,0.37,uM,LJP6,1,E22,72,hr,1401,1539,4223,0.3644,0.0487
