Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,16138.0,56
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,17256.0,74
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,16788.5,62
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,8179.5,64
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,14813.0,71
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,18955.0,72
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,18145.5,56
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,12286.0,43
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,18750.0,35
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,13246.5,50
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,GRO-a,1569.0,53
60006-1,RA2159,,,,,,,,,,,4,GRO-a,,0
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,4,GRO-a,,0
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,4,GRO-a,,0
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,GRO-a,,0
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,GRO-a,,0
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,GRO-a,,0
60006-1,RA2159,,,,,,,,,,,4,GRO-a,,0
60001-1,N2586,,,,,,,,,,,4,GRO-a,,0
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,4,GRO-a,,0
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,4,GRO-a,,0
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,GRO-a,,0
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,GRO-a,,0
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,GRO-a,,0
60001-1,N2586,,,,,,,,,,,4,GRO-a,,0
60006-1,RA2159,,,,,201293,Visfatin,,,1,ng/mL,4,GRO-a,7381.0,43
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,6681.0,49
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,6999.0,51
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,6684.0,77
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,3016.0,61
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,7422.0,71
60001-1,N2586,,,,,201293,Visfatin,,,1,ng/mL,4,GRO-a,8295.5,56
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,7569.0,84
60001-1,N2586,10126-102-5,PI103,0.1,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,7973.0,74
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,7377.0,61
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,6761.5,84
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201293,Visfatin,,,1,ng/mL,4,GRO-a,1526.5,68
60006-1,RA2159,,,,,201292,Leptin,,,1,ng/mL,4,GRO-a,7467.0,67
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,5621.5,60
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,7786.0,65
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,8061.0,65
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,3263.5,76
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,7033.5,58
60001-1,N2586,,,,,201292,Leptin,,,1,ng/mL,4,GRO-a,8766.0,67
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,7531.0,47
60001-1,N2586,10126-102-5,PI103,0.1,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,6053.0,39
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,8138.5,70
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,6858.0,55
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201292,Leptin,,,1,ng/mL,4,GRO-a,1779.5,46
60006-1,RA2159,,,,,201291,Adiponectin,,,5,ng/mL,4,GRO-a,6784.0,97
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,6175.0,63
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,6317.0,79
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,6560.0,67
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,3445.0,61
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,7151.5,68
60001-1,N2586,,,,,201291,Adiponectin,,,5,ng/mL,4,GRO-a,8239.0,47
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,7172.0,64
60001-1,N2586,10126-102-5,PI103,0.1,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,6642.5,76
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,7335.0,73
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,5915.0,57
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201291,Adiponectin,,,5,ng/mL,4,GRO-a,1317.5,66
60006-1,RA2159,,,,,201290,IGF-I,,,100,ug/mL,4,GRO-a,8734.5,66
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,7252.0,72
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,7350.5,58
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,8675.5,68
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,3223.0,53
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,7360.0,65
60006-1,RA2159,,,,,,,,,,,4,GRO-a,6908.0,50
60001-1,N2586,,,,,201290,IGF-I,,,100,ug/mL,4,GRO-a,8476.0,77
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,7476.5,72
60001-1,N2586,10126-102-5,PI103,0.1,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,8157.0,64
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,8811.0,45
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,7117.5,68
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201290,IGF-I,,,100,ug/mL,4,GRO-a,2229.0,70
60001-1,N2586,,,,,,,,,,,4,GRO-a,9208.0,76
60006-1,RA2159,,,,,201289,EGF,,,100,ng/mL,4,GRO-a,9024.5,74
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201289,EGF,,,100,ng/mL,4,GRO-a,7384.0,88
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201289,EGF,,,100,ng/mL,4,GRO-a,7054.5,66
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201289,EGF,,,100,ng/mL,4,GRO-a,7435.0,69
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201289,EGF,,,100,ng/mL,4,GRO-a,3365.0,69
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201289,EGF,,,100,ng/mL,4,GRO-a,7413.0,96
60001-1,N2586,,,,,201289,EGF,,,100,ng/mL,4,GRO-a,13108.0,47
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201289,EGF,,,100,ng/mL,4,GRO-a,9434.0,85
60001-1,N2586,10126-102-5,PI103,0.1,uM,201289,EGF,,,100,ng/mL,4,GRO-a,10141.5,78
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201289,EGF,,,100,ng/mL,4,GRO-a,11559.0,59
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201289,EGF,,,100,ng/mL,4,GRO-a,7462.0,61
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201289,EGF,,,100,ng/mL,4,GRO-a,1923.0,75
60006-1,RA2159,,,,,,,,,,,4,GRO-a,7686.0,81
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,4,GRO-a,5788.0,49
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,4,GRO-a,6096.5,50
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,GRO-a,7013.0,67
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,GRO-a,3031.0,43
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,GRO-a,8356.5,14
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,4,GRO-a,5645.0,15
60001-1,N2586,,,,,,,,,,,4,GRO-a,8912.0,10
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,4,GRO-a,8755.0,13
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,4,GRO-a,8223.0,48
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,GRO-a,9781.0,59
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,GRO-a,6589.5,32
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,GRO-a,1951.0,65
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,4,GRO-a,4841.0,48
60006-1,RA2159,,,,,201288,IL-17A,,,100,ng/mL,4,GRO-a,10532.0,57
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,12655.0,55
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,13105.5,68
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,13000.0,65
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,6480.0,63
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,12748.0,57
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,GRO-a,7474.5,26
60001-1,N2586,,,,,201288,IL-17A,,,100,ng/mL,4,GRO-a,17518.0,53
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,17176.0,61
60001-1,N2586,10126-102-5,PI103,0.1,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,18818.0,41
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,16492.0,57
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,12132.0,61
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201288,IL-17A,,,100,ng/mL,4,GRO-a,2177.0,43
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,GRO-a,1442.5,42
60006-1,RA2159,,,,,201287,IL-6,,,100,ug/mL,4,GRO-a,6741.5,68
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,5263.5,66
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,5664.0,55
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,6341.0,80
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,2846.0,43
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,7260.5,52
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,4,GRO-a,7003.0,51
60001-1,N2586,,,,,201287,IL-6,,,100,ug/mL,4,GRO-a,9285.0,55
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,9224.0,54
60001-1,N2586,10126-102-5,PI103,0.1,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,7912.0,32
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,8811.0,61
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,7028.0,59
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201287,IL-6,,,100,ug/mL,4,GRO-a,2063.0,41
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,4,GRO-a,9552.0,47
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,20266.5,58
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,18248.0,59
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,22616.5,70
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,19901.5,66
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,18476.0,54
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,20974.0,60
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,4,GRO-a,4449.0,68
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,17940.0,60
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,20666.0,77
60001-1,N2586,10126-102-5,PI103,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,20255.5,52
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,20506.0,63
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,18727.0,58
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,GRO-a,2121.0,77
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,4,GRO-a,8408.0,43
,,,,,,,,,,,,0,GRO-a,53.0,60
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,4,GRO-a,15219.0,59
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,14244.0,69
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,15549.5,54
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,15419.0,51
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,10261.0,50
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,13867.0,74
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,,,,,4,GRO-a,5551.5,66
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,4,GRO-a,17700.5,52
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,16890.5,72
60001-1,N2586,10126-102-5,PI103,0.1,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,15284.0,53
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,17575.5,46
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,14525.5,52
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201285,TNF-a,,,100,ng/mL,4,GRO-a,1771.0,40
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,4,GRO-a,6818.0,52
,,,,,,,,,,,,0,GRO-a,26.0,59
60006-1,RA2159,,,,,,,,,,,4,GRO-a,4761.0,52
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,4,GRO-a,5165.5,60
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,4,GRO-a,4854.0,57
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,GRO-a,5772.0,59
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,GRO-a,2934.0,75
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,GRO-a,5118.0,71
60006-1,RA2159,,,,,,,,,,,4,GRO-a,6386.0,59
60001-1,N2586,,,,,,,,,,,4,GRO-a,9037.5,74
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,4,GRO-a,7496.5,38
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,4,GRO-a,6719.5,64
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,GRO-a,8194.0,63
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,GRO-a,6180.0,58
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,GRO-a,3950.5,50
60001-1,N2586,,,,,,,,,,,4,GRO-a,10129.0,37
,,,,,,201285,TNF-a,,,100,ng/mL,0,GRO-a,44.0,73
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,GRO-a,69.0,63
,,,,,,201287,IL-6,,,100,ug/mL,0,GRO-a,53.0,49
,,,,,,201288,IL-17A,,,100,ng/mL,0,GRO-a,51.0,51
,,,,,,201289,EGF,,,100,ng/mL,0,GRO-a,138.0,48
,,,,,,201290,IGF-I,,,100,ug/mL,0,GRO-a,43.0,55
,,,,,,201291,Adiponectin,,,5,ng/mL,0,GRO-a,275.0,65
,,,,,,201292,Leptin,,,1,ng/mL,0,GRO-a,64.5,46
,,,,,,201293,Visfatin,,,1,ng/mL,0,GRO-a,56.0,55
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,GRO-a,51.0,59
,,,,,,201285,TNF-a,,,100,ng/mL,0,GRO-a,56.5,44
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,GRO-a,65.0,55
,,,,,,201287,IL-6,,,100,ug/mL,0,GRO-a,36.0,58
,,,,,,201288,IL-17A,,,100,ng/mL,0,GRO-a,55.0,62
,,,,,,201289,EGF,,,100,ng/mL,0,GRO-a,61.0,54
,,,,,,201290,IGF-I,,,100,ug/mL,0,GRO-a,68.0,55
,,,,,,201291,Adiponectin,,,5,ng/mL,0,GRO-a,306.0,58
,,,,,,201292,Leptin,,,1,ng/mL,0,GRO-a,50.0,71
,,,,,,201293,Visfatin,,,1,ng/mL,0,GRO-a,60.5,50
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,GRO-a,49.0,63
,,,,,,201285,TNF-a,,,100,ng/mL,0,GRO-a,53.0,76
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,GRO-a,57.0,63
,,,,,,201287,IL-6,,,100,ug/mL,0,GRO-a,48.0,61
,,,,,,201288,IL-17A,,,100,ng/mL,0,GRO-a,61.0,72
,,,,,,201289,EGF,,,100,ng/mL,0,GRO-a,45.0,60
,,,,,,201290,IGF-I,,,100,ug/mL,0,GRO-a,50.0,77
,,,,,,201291,Adiponectin,,,5,ng/mL,0,GRO-a,279.0,51
,,,,,,201292,Leptin,,,1,ng/mL,0,GRO-a,37.0,53
,,,,,,201293,Visfatin,,,1,ng/mL,0,GRO-a,44.0,58
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,GRO-a,63.0,76
,,,,,,201285,TNF-a,,,100,ng/mL,0,GRO-a,52.0,45
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,GRO-a,54.5,66
,,,,,,201287,IL-6,,,100,ug/mL,0,GRO-a,99.0,83
,,,,,,201288,IL-17A,,,100,ng/mL,0,GRO-a,46.0,61
,,,,,,201289,EGF,,,100,ng/mL,0,GRO-a,40.0,91
,,,,,,201290,IGF-I,,,100,ug/mL,0,GRO-a,37.0,43
,,,,,,201291,Adiponectin,,,5,ng/mL,0,GRO-a,324.0,45
,,,,,,201292,Leptin,,,1,ng/mL,0,GRO-a,93.0,51
,,,,,,201293,Visfatin,,,1,ng/mL,0,GRO-a,110.0,41
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,GRO-a,42.0,48
,,,,,,,,,,,,0,HGF,22.0,59
60006-1,RA2159,,,,,,,,,,,1,HGF,49.0,64
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,,,,,1,HGF,52.5,78
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,1,HGF,32.0,83
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,1,HGF,43.0,84
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,HGF,45.5,68
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,1,HGF,41.0,73
60006-1,RA2159,,,,,,,,,,,1,HGF,62.0,59
60001-1,N2586,,,,,,,,,,,1,HGF,53.0,79
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,1,HGF,52.5,72
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,1,HGF,46.0,75
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,1,HGF,54.0,51
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,HGF,46.0,43
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,HGF,45.0,43
60001-1,N2586,,,,,,,,,,,1,HGF,46.5,42
,,,,,,,,,,,,0,HGF,20.5,80
,,,,,,,,,,,,0,HGF,17.0,30
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,1,HGF,84.0,69
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201285,TNF-a,,,100,ng/mL,1,HGF,77.0,81
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,HGF,83.5,72
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,HGF,83.0,61
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,HGF,90.0,58
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,HGF,50.0,70
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,1,HGF,50.0,73
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,1,HGF,147.0,54
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201285,TNF-a,,,100,ng/mL,1,HGF,147.0,49
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,HGF,136.0,39
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,HGF,171.5,56
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,HGF,165.0,72
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,HGF,148.0,35
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,1,HGF,55.0,69
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,1,HGF,81.0,67
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,59.0,72
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,65.0,48
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,67.5,64
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,68.0,75
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,40.5,58
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,1,HGF,61.0,59
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,1,HGF,111.0,55
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,101.0,48
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,152.5,54
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,132.0,63
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,140.5,62
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,HGF,85.0,47
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,1,HGF,43.5,36
60006-1,RA2159,,,,,201287,IL-6,,,100,ug/mL,1,HGF,54.0,64
