Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50057-3,SK-BR-3,10180-101-1,CHIR-99021,0.04,uM,LJP6,2,P18,72,hr,2543,4762,5578,0.8536,0.7309
50057-3,SK-BR-3,10180-101-1,CHIR-99021,0.04,uM,LJP6,3,P18,72,hr,2543,4541,5578,0.8140,0.6581
50057-3,SK-BR-3,10010-101-1,CP724714,0.04,uM,LJP5,1,A12,72,hr,2543,3475,5578,0.6229,0.3069
50057-3,SK-BR-3,10010-101-1,CP724714,0.04,uM,LJP5,2,A12,72,hr,2543,3734,5578,0.6693,0.3922
50057-3,SK-BR-3,10010-101-1,CP724714,0.04,uM,LJP5,3,A12,72,hr,2543,3652,5578,0.6546,0.3652
50057-3,SK-BR-3,10009-101-1,CP466722,0.04,uM,LJP5,1,I12,72,hr,2543,6150,5578,1.1024,1.1882
50057-3,SK-BR-3,10009-101-1,CP466722,0.04,uM,LJP5,2,I12,72,hr,2543,6407,5578,1.1485,1.2729
50057-3,SK-BR-3,10009-101-1,CP466722,0.04,uM,LJP5,3,I12,72,hr,2543,5983,5578,1.0725,1.1332
50057-3,SK-BR-3,10027-101-1,Crizotinib,0.04,uM,LJP5,1,A24,72,hr,2543,3990,5578,0.7152,0.4766
50057-3,SK-BR-3,10027-101-1,Crizotinib,0.04,uM,LJP5,2,A24,72,hr,2543,4002,5578,0.7174,0.4805
50057-3,SK-BR-3,10027-101-1,Crizotinib,0.04,uM,LJP5,3,A24,72,hr,2543,5092,5578,0.9128,0.8397
50057-3,SK-BR-3,10140-101-1,Momelotinib,0.04,uM,LJP5,1,P12,72,hr,2543,5395,5578,0.9671,0.9395
50057-3,SK-BR-3,10140-101-1,Momelotinib,0.04,uM,LJP5,2,P12,72,hr,2543,4917,5578,0.8814,0.7820
50057-3,SK-BR-3,10140-101-1,Momelotinib,0.04,uM,LJP5,3,P12,72,hr,2543,5596,5578,1.0031,1.0057
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.04,uM,LJP5,1,D06,72,hr,2543,5826,5578,1.0443,1.0815
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.04,uM,LJP5,2,D06,72,hr,2543,5634,5578,1.0099,1.0182
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.04,uM,LJP5,3,D06,72,hr,2543,5925,5578,1.0621,1.1141
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.04,uM,LJP6,1,I06,72,hr,2543,5227,5578,0.9370,0.8841
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.04,uM,LJP6,2,I06,72,hr,2543,5449,5578,0.9768,0.9573
50057-3,SK-BR-3,10020-101-1,Dasatinib,0.04,uM,LJP6,3,I06,72,hr,2543,5638,5578,1.0106,1.0195
50057-3,SK-BR-3,10127-101-1,Dovitinib,0.04,uM,LJP5,1,E24,72,hr,2543,4503,5578,0.8072,0.6456
50057-3,SK-BR-3,10127-101-1,Dovitinib,0.04,uM,LJP5,2,E24,72,hr,2543,4660,5578,0.8353,0.6973
50057-3,SK-BR-3,10127-101-1,Dovitinib,0.04,uM,LJP5,3,E24,72,hr,2543,4957,5578,0.8886,0.7952
50057-3,SK-BR-3,10069-101-1,Enzastaurin,0.04,uM,LJP5,1,D18,72,hr,2543,5897,5578,1.0571,1.1049
50057-3,SK-BR-3,10069-101-1,Enzastaurin,0.04,uM,LJP5,2,D18,72,hr,2543,6163,5578,1.1047,1.1925
50057-3,SK-BR-3,10069-101-1,Enzastaurin,0.04,uM,LJP5,3,D18,72,hr,2543,6141,5578,1.1008,1.1853
50057-3,SK-BR-3,10097-101-1,Erlotinib,0.04,uM,LJP5,1,M24,72,hr,2543,4881,5578,0.8749,0.7701
50057-3,SK-BR-3,10097-101-1,Erlotinib,0.04,uM,LJP5,2,M24,72,hr,2543,4751,5578,0.8516,0.7273
50057-3,SK-BR-3,10097-101-1,Erlotinib,0.04,uM,LJP5,3,M24,72,hr,2543,4844,5578,0.8683,0.7580
50057-3,SK-BR-3,10157-101-1,Foretinib,0.04,uM,LJP5,1,H12,72,hr,2543,5936,5578,1.0641,1.1177
50057-3,SK-BR-3,10157-101-1,Foretinib,0.04,uM,LJP5,2,H12,72,hr,2543,5792,5578,1.0382,1.0703
50057-3,SK-BR-3,10157-101-1,Foretinib,0.04,uM,LJP5,3,H12,72,hr,2543,5897,5578,1.0571,1.1049
50057-3,SK-BR-3,10040-101-1,R406,0.04,uM,LJP6,1,C18,72,hr,2543,5306,5578,0.9511,0.9102
50057-3,SK-BR-3,10040-101-1,R406,0.04,uM,LJP6,2,C18,72,hr,2543,5487,5578,0.9836,0.9698
50057-3,SK-BR-3,10040-101-1,R406,0.04,uM,LJP6,3,C18,72,hr,2543,5201,5578,0.9323,0.8756
50057-3,SK-BR-3,10047-101-1,Pictilisib,0.04,uM,LJP6,1,D24,72,hr,2543,3541,5578,0.6347,0.3287
50057-3,SK-BR-3,10047-101-1,Pictilisib,0.04,uM,LJP6,2,D24,72,hr,2543,3086,5578,0.5532,0.1788
50057-3,SK-BR-3,10047-101-1,Pictilisib,0.04,uM,LJP6,3,D24,72,hr,2543,3479,5578,0.6236,0.3082
50057-3,SK-BR-3,10098-101-1,Gefitinib,0.04,uM,LJP6,1,N12,72,hr,2543,4349,5578,0.7796,0.5949
50057-3,SK-BR-3,10098-101-1,Gefitinib,0.04,uM,LJP6,2,N12,72,hr,2543,5192,5578,0.9307,0.8726
50057-3,SK-BR-3,10098-101-1,Gefitinib,0.04,uM,LJP6,3,N12,72,hr,2543,5474,5578,0.9812,0.9655
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.04,uM,LJP5,1,O06,72,hr,2543,2249,5578,0.4031,-0.0970
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.04,uM,LJP5,2,O06,72,hr,2543,2204,5578,0.3951,-0.1118
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.04,uM,LJP5,3,O06,72,hr,2543,2441,5578,0.4376,-0.0338
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.04,uM,LJP6,1,O06,72,hr,2543,2313,5578,0.4146,-0.0759
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.04,uM,LJP6,2,O06,72,hr,2543,2324,5578,0.4166,-0.0723
50057-3,SK-BR-3,10108-101-1,Geldanamycin,0.04,uM,LJP6,3,O06,72,hr,2543,2152,5578,0.3858,-0.1290
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.04,uM,LJP5,1,E06,72,hr,2543,6009,5578,1.0771,1.1418
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.04,uM,LJP5,2,E06,72,hr,2543,5866,5578,1.0515,1.0947
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.04,uM,LJP5,3,E06,72,hr,2543,5845,5578,1.0477,1.0877
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.04,uM,LJP6,1,C06,72,hr,2543,5049,5578,0.9051,0.8255
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.04,uM,LJP6,2,C06,72,hr,2543,5313,5578,0.9524,0.9125
50057-3,SK-BR-3,10172-101-1,GSK1059615,0.04,uM,LJP6,3,C06,72,hr,2543,4983,5578,0.8932,0.8038
50057-3,SK-BR-3,10134-101-1,GSK1904529A,0.04,uM,LJP6,1,H24,72,hr,2543,5065,5578,0.9079,0.8308
50057-3,SK-BR-3,10134-101-1,GSK1904529A,0.04,uM,LJP6,2,H24,72,hr,2543,4467,5578,0.8007,0.6337
50057-3,SK-BR-3,10134-101-1,GSK1904529A,0.04,uM,LJP6,3,H24,72,hr,2543,4675,5578,0.8380,0.7023
50057-3,SK-BR-3,10146-101-1,Omipalisib,0.04,uM,LJP6,1,N06,72,hr,2543,1767,5578,0.3167,-0.2558
50057-3,SK-BR-3,10146-101-1,Omipalisib,0.04,uM,LJP6,2,N06,72,hr,2543,1949,5578,0.3494,-0.1959
50057-3,SK-BR-3,10146-101-1,Omipalisib,0.04,uM,LJP6,3,N06,72,hr,2543,1988,5578,0.3564,-0.1830
50057-3,SK-BR-3,10128-101-1,GSK 690693,0.04,uM,LJP5,1,F24,72,hr,2543,4091,5578,0.7333,0.5099
50057-3,SK-BR-3,10128-101-1,GSK 690693,0.04,uM,LJP5,2,F24,72,hr,2543,4073,5578,0.7301,0.5039
50057-3,SK-BR-3,10128-101-1,GSK 690693,0.04,uM,LJP5,3,F24,72,hr,2543,4768,5578,0.8547,0.7329
50057-3,SK-BR-3,10014-101-1,GW843682X,0.04,uM,LJP6,1,B18,72,hr,2543,4814,5578,0.8629,0.7481
50057-3,SK-BR-3,10014-101-1,GW843682X,0.04,uM,LJP6,2,B18,72,hr,2543,5300,5578,0.9501,0.9082
50057-3,SK-BR-3,10014-101-1,GW843682X,0.04,uM,LJP6,3,B18,72,hr,2543,4971,5578,0.8911,0.7998
50057-3,SK-BR-3,10015-101-1,HG-5-113-01,0.04,uM,LJP5,1,B12,72,hr,2543,5294,5578,0.9490,0.9062
50057-3,SK-BR-3,10015-101-1,HG-5-113-01,0.04,uM,LJP5,2,B12,72,hr,2543,5684,5578,1.0189,1.0347
50057-3,SK-BR-3,10015-101-1,HG-5-113-01,0.04,uM,LJP5,3,B12,72,hr,2543,5360,5578,0.9608,0.9280
50057-3,SK-BR-3,10016-101-1,HG-5-88-01,0.04,uM,LJP6,1,A24,72,hr,2543,3453,5578,0.6190,0.2997
50057-3,SK-BR-3,10016-101-1,HG-5-88-01,0.04,uM,LJP6,2,A24,72,hr,2543,3709,5578,0.6649,0.3840
50057-3,SK-BR-3,10016-101-1,HG-5-88-01,0.04,uM,LJP6,3,A24,72,hr,2543,3931,5578,0.7047,0.4572
50057-3,SK-BR-3,10023-103-1,Imatinib,0.04,uM,LJP6,1,N18,72,hr,2543,5120,5578,0.9178,0.8489
50057-3,SK-BR-3,10023-103-1,Imatinib,0.04,uM,LJP6,2,N18,72,hr,2543,5691,5578,1.0201,1.0370
50057-3,SK-BR-3,10023-103-1,Imatinib,0.04,uM,LJP6,3,N18,72,hr,2543,6051,5578,1.0847,1.1556
50057-3,SK-BR-3,10100-101-1,JNK-9L,0.04,uM,LJP6,1,K24,72,hr,2543,4778,5578,0.8565,0.7362
50057-3,SK-BR-3,10100-101-1,JNK-9L,0.04,uM,LJP6,2,K24,72,hr,2543,4159,5578,0.7455,0.5323
50057-3,SK-BR-3,10100-101-1,JNK-9L,0.04,uM,LJP6,3,K24,72,hr,2543,4487,5578,0.8043,0.6403
50057-3,SK-BR-3,10019-101-1,JW-7-24-1,0.04,uM,LJP6,1,B24,72,hr,2543,3926,5578,0.7038,0.4555
50057-3,SK-BR-3,10019-101-1,JW-7-24-1,0.04,uM,LJP6,2,B24,72,hr,2543,4373,5578,0.7839,0.6028
50057-3,SK-BR-3,10019-101-1,JW-7-24-1,0.04,uM,LJP6,3,B24,72,hr,2543,4255,5578,0.7627,0.5639
50057-3,SK-BR-3,10051-104-1,Lapatinib,0.04,uM,LJP6,1,M24,72,hr,2543,2351,5578,0.4214,-0.0634
50057-3,SK-BR-3,10051-104-1,Lapatinib,0.04,uM,LJP6,2,M24,72,hr,2543,2364,5578,0.4238,-0.0591
50057-3,SK-BR-3,10051-104-1,Lapatinib,0.04,uM,LJP6,3,M24,72,hr,2543,2288,5578,0.4101,-0.0842
50057-3,SK-BR-3,10115-102-1,LDN-193189,0.04,uM,LJP5,1,G06,72,hr,2543,6001,5578,1.0757,1.1391
50057-3,SK-BR-3,10115-102-1,LDN-193189,0.04,uM,LJP5,2,G06,72,hr,2543,5715,5578,1.0244,1.0449
50057-3,SK-BR-3,10115-102-1,LDN-193189,0.04,uM,LJP5,3,G06,72,hr,2543,5475,5578,0.9814,0.9659
50057-3,SK-BR-3,10182-101-1,Linifanib,0.04,uM,LJP6,1,J12,72,hr,2543,5650,5578,1.0128,1.0235
50057-3,SK-BR-3,10182-101-1,Linifanib,0.04,uM,LJP6,2,J12,72,hr,2543,5181,5578,0.9287,0.8690
50057-3,SK-BR-3,10182-101-1,Linifanib,0.04,uM,LJP6,3,J12,72,hr,2543,6001,5578,1.0757,1.1391
50057-3,SK-BR-3,10135-101-1,Linsitinib,0.04,uM,LJP5,1,O24,72,hr,2543,4461,5578,0.7997,0.6318
50057-3,SK-BR-3,10135-101-1,Linsitinib,0.04,uM,LJP5,2,O24,72,hr,2543,4044,5578,0.7249,0.4944
50057-3,SK-BR-3,10135-101-1,Linsitinib,0.04,uM,LJP5,3,O24,72,hr,2543,4530,5578,0.8120,0.6545
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.04,uM,LJP5,1,C24,72,hr,2543,2075,5578,0.3720,-0.1543
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.04,uM,LJP5,2,C24,72,hr,2543,1783,5578,0.3196,-0.2506
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.04,uM,LJP5,3,C24,72,hr,2543,2151,5578,0.3856,-0.1293
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.04,uM,LJP6,1,C24,72,hr,2543,1691,5578,0.3031,-0.2809
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.04,uM,LJP6,2,C24,72,hr,2543,1545,5578,0.2770,-0.3290
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.04,uM,LJP6,3,C24,72,hr,2543,1625,5578,0.2913,-0.3026
50057-3,SK-BR-3,10057-102-1,MK2206,0.04,uM,LJP6,1,F06,72,hr,2543,4756,5578,0.8525,0.7290
50057-3,SK-BR-3,10057-102-1,MK2206,0.04,uM,LJP6,2,F06,72,hr,2543,4548,5578,0.8153,0.6604
50057-3,SK-BR-3,10057-102-1,MK2206,0.04,uM,LJP6,3,F06,72,hr,2543,4652,5578,0.8339,0.6947
50057-3,SK-BR-3,10018-101-1,Neratinib,0.04,uM,LJP5,1,A18,72,hr,2543,1594,5578,0.2857,-0.3128
50057-3,SK-BR-3,10018-101-1,Neratinib,0.04,uM,LJP5,2,A18,72,hr,2543,1484,5578,0.2660,-0.3491
50057-3,SK-BR-3,10018-101-1,Neratinib,0.04,uM,LJP5,3,A18,72,hr,2543,1798,5578,0.3223,-0.2456
50057-3,SK-BR-3,10099-101-1,Nilotinib,0.04,uM,LJP5,1,N18,72,hr,2543,6340,5578,1.1365,1.2508
50057-3,SK-BR-3,10099-101-1,Nilotinib,0.04,uM,LJP5,2,N18,72,hr,2543,6421,5578,1.1510,1.2775
50057-3,SK-BR-3,10099-101-1,Nilotinib,0.04,uM,LJP5,3,N18,72,hr,2543,5967,5578,1.0696,1.1279
50057-3,SK-BR-3,10151-101-1,Nintedanib,0.04,uM,LJP6,1,H06,72,hr,2543,5667,5578,1.0158,1.0291
50057-3,SK-BR-3,10151-101-1,Nintedanib,0.04,uM,LJP6,2,H06,72,hr,2543,5617,5578,1.0069,1.0126
50057-3,SK-BR-3,10151-101-1,Nintedanib,0.04,uM,LJP6,3,H06,72,hr,2543,6053,5578,1.0850,1.1563
50057-3,SK-BR-3,10061-101-1,NU7441,0.04,uM,LJP5,1,C12,72,hr,2543,5687,5578,1.0194,1.0357
50057-3,SK-BR-3,10061-101-1,NU7441,0.04,uM,LJP5,2,C12,72,hr,2543,5943,5578,1.0653,1.1200
50057-3,SK-BR-3,10061-101-1,NU7441,0.04,uM,LJP5,3,C12,72,hr,2543,5671,5578,1.0166,1.0304
50057-3,SK-BR-3,10232-101-1,Dactolisib,0.04,uM,LJP5,1,M18,72,hr,2543,2588,5578,0.4639,0.0147
50057-3,SK-BR-3,10232-101-1,Dactolisib,0.04,uM,LJP5,2,M18,72,hr,2543,2612,5578,0.4682,0.0226
50057-3,SK-BR-3,10232-101-1,Dactolisib,0.04,uM,LJP5,3,M18,72,hr,2543,2715,5578,0.4867,0.0565
50057-3,SK-BR-3,10024-101-1,NVP-TAE684,0.04,uM,LJP6,1,K18,72,hr,2543,5616,5578,1.0067,1.0123
50057-3,SK-BR-3,10024-101-1,NVP-TAE684,0.04,uM,LJP6,2,K18,72,hr,2543,5762,5578,1.0329,1.0604
50057-3,SK-BR-3,10024-101-1,NVP-TAE684,0.04,uM,LJP6,3,K18,72,hr,2543,5754,5578,1.0314,1.0578
50057-3,SK-BR-3,10071-101-1,Palbociclib,0.04,uM,LJP6,1,E18,72,hr,2543,4916,5578,0.8812,0.7817
50057-3,SK-BR-3,10071-101-1,Palbociclib,0.04,uM,LJP6,2,E18,72,hr,2543,5024,5578,0.9006,0.8173
50057-3,SK-BR-3,10071-101-1,Palbociclib,0.04,uM,LJP6,3,E18,72,hr,2543,4739,5578,0.8495,0.7234
50057-3,SK-BR-3,10101-101-1,PD0325901,0.04,uM,LJP5,1,C06,72,hr,2543,5329,5578,0.9553,0.9177
50057-3,SK-BR-3,10101-101-1,PD0325901,0.04,uM,LJP5,2,C06,72,hr,2543,5592,5578,1.0024,1.0044
50057-3,SK-BR-3,10101-101-1,PD0325901,0.04,uM,LJP5,3,C06,72,hr,2543,5429,5578,0.9732,0.9507
50057-3,SK-BR-3,10101-101-1,PD0325901,0.04,uM,LJP6,1,E06,72,hr,2543,5654,5578,1.0135,1.0248
50057-3,SK-BR-3,10101-101-1,PD0325901,0.04,uM,LJP6,2,E06,72,hr,2543,5349,5578,0.9588,0.9243
50057-3,SK-BR-3,10101-101-1,PD0325901,0.04,uM,LJP6,3,E06,72,hr,2543,5198,5578,0.9318,0.8746
50057-3,SK-BR-3,10026-101-1,PD173074,0.04,uM,LJP6,1,I12,72,hr,2543,5339,5578,0.9570,0.9210
50057-3,SK-BR-3,10026-101-1,PD173074,0.04,uM,LJP6,2,I12,72,hr,2543,5558,5578,0.9963,0.9932
50057-3,SK-BR-3,10026-101-1,PD173074,0.04,uM,LJP6,3,I12,72,hr,2543,5972,5578,1.0705,1.1296
50057-3,SK-BR-3,10048-101-1,PD184352,0.04,uM,LJP5,1,L12,72,hr,2543,5921,5578,1.0614,1.1128
50057-3,SK-BR-3,10048-101-1,PD184352,0.04,uM,LJP5,2,L12,72,hr,2543,6170,5578,1.1060,1.1948
50057-3,SK-BR-3,10048-101-1,PD184352,0.04,uM,LJP5,3,L12,72,hr,2543,5803,5578,1.0402,1.0739
50057-3,SK-BR-3,10159-101-1,Pelitinib,0.04,uM,LJP5,1,I18,72,hr,2543,4918,5578,0.8816,0.7823
50057-3,SK-BR-3,10159-101-1,Pelitinib,0.04,uM,LJP5,2,I18,72,hr,2543,5017,5578,0.8993,0.8150
50057-3,SK-BR-3,10159-101-1,Pelitinib,0.04,uM,LJP5,3,I18,72,hr,2543,5088,5578,0.9121,0.8383
50057-3,SK-BR-3,10116-101-1,PF431396,0.04,uM,LJP5,1,E12,72,hr,2543,5866,5578,1.0515,1.0947
50057-3,SK-BR-3,10116-101-1,PF431396,0.04,uM,LJP5,2,E12,72,hr,2543,5775,5578,1.0352,1.0647
50057-3,SK-BR-3,10116-101-1,PF431396,0.04,uM,LJP5,3,E12,72,hr,2543,5726,5578,1.0264,1.0485
50057-3,SK-BR-3,10112-101-1,PF477736,0.04,uM,LJP5,1,J24,72,hr,2543,1966,5578,0.3524,-0.1903
50057-3,SK-BR-3,10112-101-1,PF477736,0.04,uM,LJP5,2,J24,72,hr,2543,1731,5578,0.3103,-0.2677
50057-3,SK-BR-3,10112-101-1,PF477736,0.04,uM,LJP5,3,J24,72,hr,2543,1992,5578,0.3571,-0.1817
50057-3,SK-BR-3,10072-101-1,PF562271,0.04,uM,LJP6,1,F18,72,hr,2543,5674,5578,1.0171,1.0314
50057-3,SK-BR-3,10072-101-1,PF562271,0.04,uM,LJP6,2,F18,72,hr,2543,5622,5578,1.0078,1.0143
50057-3,SK-BR-3,10072-101-1,PF562271,0.04,uM,LJP6,3,F18,72,hr,2543,5731,5578,1.0273,1.0502
50057-3,SK-BR-3,10125-101-1,PHA-665752,0.04,uM,LJP5,1,F18,72,hr,2543,5869,5578,1.0520,1.0957
50057-3,SK-BR-3,10125-101-1,PHA-665752,0.04,uM,LJP5,2,F18,72,hr,2543,6001,5578,1.0757,1.1391
50057-3,SK-BR-3,10125-101-1,PHA-665752,0.04,uM,LJP5,3,F18,72,hr,2543,5658,5578,1.0142,1.0261
50057-3,SK-BR-3,10073-101-1,PHA-793887,0.04,uM,LJP6,1,E24,72,hr,2543,2625,5578,0.4705,0.0269
50057-3,SK-BR-3,10073-101-1,PHA-793887,0.04,uM,LJP6,2,E24,72,hr,2543,2738,5578,0.4908,0.0641
50057-3,SK-BR-3,10073-101-1,PHA-793887,0.04,uM,LJP6,3,E24,72,hr,2543,2763,5578,0.4953,0.0723
50057-3,SK-BR-3,10126-101-1,PI103,0.04,uM,LJP6,1,I18,72,hr,2543,5067,5578,0.9083,0.8314
50057-3,SK-BR-3,10126-101-1,PI103,0.04,uM,LJP6,2,I18,72,hr,2543,5060,5578,0.9070,0.8291
50057-3,SK-BR-3,10126-101-1,PI103,0.04,uM,LJP6,3,I18,72,hr,2543,5333,5578,0.9560,0.9191
50057-3,SK-BR-3,10049-101-1,PLX-4720,0.04,uM,LJP5,1,K06,72,hr,2543,5865,5578,1.0513,1.0943
50057-3,SK-BR-3,10049-101-1,PLX-4720,0.04,uM,LJP5,2,K06,72,hr,2543,5655,5578,1.0137,1.0251
50057-3,SK-BR-3,10049-101-1,PLX-4720,0.04,uM,LJP5,3,K06,72,hr,2543,5815,5578,1.0424,1.0779
50057-3,SK-BR-3,10075-101-1,QL-X-138,0.04,uM,LJP6,1,F24,72,hr,2543,3880,5578,0.6955,0.4404
50057-3,SK-BR-3,10075-101-1,QL-X-138,0.04,uM,LJP6,2,F24,72,hr,2543,3457,5578,0.6197,0.3010
50057-3,SK-BR-3,10075-101-1,QL-X-138,0.04,uM,LJP6,3,F24,72,hr,2543,3504,5578,0.6281,0.3165
50057-3,SK-BR-3,10077-101-1,QL-XII-47,0.04,uM,LJP6,1,O24,72,hr,2543,4181,5578,0.7495,0.5395
50057-3,SK-BR-3,10077-101-1,QL-XII-47,0.04,uM,LJP6,2,O24,72,hr,2543,4224,5578,0.7572,0.5537
50057-3,SK-BR-3,10077-101-1,QL-XII-47,0.04,uM,LJP6,3,O24,72,hr,2543,3941,5578,0.7064,0.4604
50057-3,SK-BR-3,10480-101-1,Radicicol,0.04,uM,LJP5,1,K12,72,hr,2543,3704,5578,0.6640,0.3824
50057-3,SK-BR-3,10480-101-1,Radicicol,0.04,uM,LJP5,2,K12,72,hr,2543,3963,5578,0.7104,0.4677
50057-3,SK-BR-3,10480-101-1,Radicicol,0.04,uM,LJP5,3,K12,72,hr,2543,3690,5578,0.6615,0.3778
50057-3,SK-BR-3,10480-101-1,Radicicol,0.04,uM,LJP6,1,K12,72,hr,2543,2894,5578,0.5188,0.1155
50057-3,SK-BR-3,10480-101-1,Radicicol,0.04,uM,LJP6,2,K12,72,hr,2543,3548,5578,0.6360,0.3310
50057-3,SK-BR-3,10480-101-1,Radicicol,0.04,uM,LJP6,3,K12,72,hr,2543,3581,5578,0.6419,0.3418
50057-3,SK-BR-3,10001-101-1,Seliciclib,0.04,uM,LJP5,1,J06,72,hr,2543,5790,5578,1.0379,1.0696
50057-3,SK-BR-3,10001-101-1,Seliciclib,0.04,uM,LJP5,2,J06,72,hr,2543,5743,5578,1.0295,1.0541
50057-3,SK-BR-3,10001-101-1,Seliciclib,0.04,uM,LJP5,3,J06,72,hr,2543,5740,5578,1.0289,1.0532
50057-3,SK-BR-3,10138-105-1,Ruxolitinib,0.04,uM,LJP5,1,O18,72,hr,2543,5259,5578,0.9427,0.8947
50057-3,SK-BR-3,10138-105-1,Ruxolitinib,0.04,uM,LJP5,2,O18,72,hr,2543,5369,5578,0.9624,0.9309
50057-3,SK-BR-3,10138-105-1,Ruxolitinib,0.04,uM,LJP5,3,O18,72,hr,2543,5480,5578,0.9823,0.9675
50057-3,SK-BR-3,10148-101-1,XL147,0.04,uM,LJP5,1,G12,72,hr,2543,6198,5578,1.1110,1.2040
50057-3,SK-BR-3,10148-101-1,XL147,0.04,uM,LJP5,2,G12,72,hr,2543,6264,5578,1.1228,1.2258
50057-3,SK-BR-3,10148-101-1,XL147,0.04,uM,LJP5,3,G12,72,hr,2543,6032,5578,1.0813,1.1494
50057-3,SK-BR-3,10032-101-1,Saracatinib,0.04,uM,LJP6,1,D12,72,hr,2543,5610,5578,1.0056,1.0103
50057-3,SK-BR-3,10032-101-1,Saracatinib,0.04,uM,LJP6,2,D12,72,hr,2543,5886,5578,1.0551,1.1013
50057-3,SK-BR-3,10032-101-1,Saracatinib,0.04,uM,LJP6,3,D12,72,hr,2543,5837,5578,1.0463,1.0851
50057-3,SK-BR-3,10056-101-1,Selumetinib,0.04,uM,LJP6,1,M12,72,hr,2543,5908,5578,1.0590,1.1085
50057-3,SK-BR-3,10056-101-1,Selumetinib,0.04,uM,LJP6,2,M12,72,hr,2543,5750,5578,1.0307,1.0564
50057-3,SK-BR-3,10056-101-1,Selumetinib,0.04,uM,LJP6,3,M12,72,hr,2543,5796,5578,1.0390,1.0716
50057-3,SK-BR-3,10052-101-1,Sirolimus,0.04,uM,LJP6,1,L18,72,hr,2543,3601,5578,0.6455,0.3484
50057-3,SK-BR-3,10052-101-1,Sirolimus,0.04,uM,LJP6,2,L18,72,hr,2543,3649,5578,0.6541,0.3642
50057-3,SK-BR-3,10052-101-1,Sirolimus,0.04,uM,LJP6,3,L18,72,hr,2543,3751,5578,0.6724,0.3978
50057-3,SK-BR-3,10008-101-1,Sorafenib,0.04,uM,LJP6,1,B12,72,hr,2543,5463,5578,0.9793,0.9619
50057-3,SK-BR-3,10008-101-1,Sorafenib,0.04,uM,LJP6,2,B12,72,hr,2543,5237,5578,0.9388,0.8874
50057-3,SK-BR-3,10008-101-1,Sorafenib,0.04,uM,LJP6,3,B12,72,hr,2543,5153,5578,0.9237,0.8598
50057-3,SK-BR-3,10119-101-1,SU11274,0.04,uM,LJP5,1,J12,72,hr,2543,6177,5578,1.1073,1.1971
50057-3,SK-BR-3,10119-101-1,SU11274,0.04,uM,LJP5,2,J12,72,hr,2543,6212,5578,1.1135,1.2087
50057-3,SK-BR-3,10119-101-1,SU11274,0.04,uM,LJP5,3,J12,72,hr,2543,6380,5578,1.1436,1.2640
50057-3,SK-BR-3,10141-101-1,Fedratinib,0.04,uM,LJP5,1,L06,72,hr,2543,5792,5578,1.0382,1.0703
50057-3,SK-BR-3,10141-101-1,Fedratinib,0.04,uM,LJP5,2,L06,72,hr,2543,5558,5578,0.9963,0.9932
50057-3,SK-BR-3,10141-101-1,Fedratinib,0.04,uM,LJP5,3,L06,72,hr,2543,5780,5578,1.0361,1.0663
50057-3,SK-BR-3,10171-101-1,TGX221,0.04,uM,LJP5,1,H24,72,hr,2543,4250,5578,0.7618,0.5623
50057-3,SK-BR-3,10171-101-1,TGX221,0.04,uM,LJP5,2,H24,72,hr,2543,4266,5578,0.7647,0.5675
50057-3,SK-BR-3,10171-101-1,TGX221,0.04,uM,LJP5,3,H24,72,hr,2543,4946,5578,0.8866,0.7916
50057-3,SK-BR-3,10079-101-1,Torin1,0.04,uM,LJP6,1,O18,72,hr,2543,2032,5578,0.3642,-0.1685
50057-3,SK-BR-3,10079-101-1,Torin1,0.04,uM,LJP6,2,O18,72,hr,2543,2083,5578,0.3734,-0.1517
50057-3,SK-BR-3,10079-101-1,Torin1,0.04,uM,LJP6,3,O18,72,hr,2543,2096,5578,0.3757,-0.1474
50057-3,SK-BR-3,10080-101-1,Torin2,0.04,uM,LJP5,1,I24,72,hr,2543,1698,5578,0.3044,-0.2786
