Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50058-4,MDA-MB-231,10480-101-1,Radicicol,0.04,uM,LJP5,3,K12,72,hr,868,3409,3486,0.9778,0.9704
50058-4,MDA-MB-231,10480-101-1,Radicicol,0.04,uM,LJP6,1,K12,72,hr,868,3986,3486,1.1433,1.1908
50058-4,MDA-MB-231,10480-101-1,Radicicol,0.04,uM,LJP6,2,K12,72,hr,868,4308,3486,1.2357,1.3138
50058-4,MDA-MB-231,10480-101-1,Radicicol,0.04,uM,LJP6,3,K12,72,hr,868,3652,3486,1.0475,1.0632
50058-4,MDA-MB-231,10001-101-1,Seliciclib,0.04,uM,LJP5,1,J06,72,hr,868,3512,3486,1.0073,1.0098
50058-4,MDA-MB-231,10001-101-1,Seliciclib,0.04,uM,LJP5,2,J06,72,hr,868,3827,3486,1.0977,1.1301
50058-4,MDA-MB-231,10001-101-1,Seliciclib,0.04,uM,LJP5,3,J06,72,hr,868,3570,3486,1.0240,1.0319
50058-4,MDA-MB-231,10138-105-1,Ruxolitinib,0.04,uM,LJP5,1,O18,72,hr,868,2976,3486,0.8536,0.8051
50058-4,MDA-MB-231,10138-105-1,Ruxolitinib,0.04,uM,LJP5,2,O18,72,hr,868,3366,3486,0.9655,0.9540
50058-4,MDA-MB-231,10138-105-1,Ruxolitinib,0.04,uM,LJP5,3,O18,72,hr,868,3140,3486,0.9006,0.8677
50058-4,MDA-MB-231,10148-101-1,XL147,0.04,uM,LJP5,1,G12,72,hr,868,3899,3486,1.1183,1.1576
50058-4,MDA-MB-231,10148-101-1,XL147,0.04,uM,LJP5,2,G12,72,hr,868,3809,3486,1.0925,1.1232
50058-4,MDA-MB-231,10148-101-1,XL147,0.04,uM,LJP5,3,G12,72,hr,868,3540,3486,1.0154,1.0205
50058-4,MDA-MB-231,10032-101-1,Saracatinib,0.04,uM,LJP6,1,D12,72,hr,868,3495,3486,1.0025,1.0033
50058-4,MDA-MB-231,10032-101-1,Saracatinib,0.04,uM,LJP6,2,D12,72,hr,868,3283,3486,0.9417,0.9223
50058-4,MDA-MB-231,10032-101-1,Saracatinib,0.04,uM,LJP6,3,D12,72,hr,868,3237,3486,0.9285,0.9048
50058-4,MDA-MB-231,10056-101-1,Selumetinib,0.04,uM,LJP6,1,M12,72,hr,868,3141,3486,0.9009,0.8681
50058-4,MDA-MB-231,10056-101-1,Selumetinib,0.04,uM,LJP6,2,M12,72,hr,868,3298,3486,0.9460,0.9281
50058-4,MDA-MB-231,10056-101-1,Selumetinib,0.04,uM,LJP6,3,M12,72,hr,868,3274,3486,0.9391,0.9189
50058-4,MDA-MB-231,10052-101-1,Sirolimus,0.04,uM,LJP6,1,L18,72,hr,868,2979,3486,0.8545,0.8062
50058-4,MDA-MB-231,10052-101-1,Sirolimus,0.04,uM,LJP6,2,L18,72,hr,868,2884,3486,0.8272,0.7699
50058-4,MDA-MB-231,10052-101-1,Sirolimus,0.04,uM,LJP6,3,L18,72,hr,868,2743,3486,0.7868,0.7161
50058-4,MDA-MB-231,10008-101-1,Sorafenib,0.04,uM,LJP6,1,B12,72,hr,868,3644,3486,1.0452,1.0602
50058-4,MDA-MB-231,10008-101-1,Sorafenib,0.04,uM,LJP6,2,B12,72,hr,868,3388,3486,0.9718,0.9624
50058-4,MDA-MB-231,10008-101-1,Sorafenib,0.04,uM,LJP6,3,B12,72,hr,868,3311,3486,0.9497,0.9330
50058-4,MDA-MB-231,10119-101-1,SU11274,0.04,uM,LJP5,1,J12,72,hr,868,3716,3486,1.0659,1.0877
50058-4,MDA-MB-231,10119-101-1,SU11274,0.04,uM,LJP5,2,J12,72,hr,868,3857,3486,1.1063,1.1415
50058-4,MDA-MB-231,10119-101-1,SU11274,0.04,uM,LJP5,3,J12,72,hr,868,4083,3486,1.1711,1.2279
50058-4,MDA-MB-231,10141-101-1,Fedratinib,0.04,uM,LJP5,1,L06,72,hr,868,3578,3486,1.0263,1.0350
50058-4,MDA-MB-231,10141-101-1,Fedratinib,0.04,uM,LJP5,2,L06,72,hr,868,4043,3486,1.1596,1.2126
50058-4,MDA-MB-231,10141-101-1,Fedratinib,0.04,uM,LJP5,3,L06,72,hr,868,3470,3486,0.9953,0.9937
50058-4,MDA-MB-231,10171-101-1,TGX221,0.04,uM,LJP5,1,H24,72,hr,868,2180,3486,0.6253,0.5011
50058-4,MDA-MB-231,10171-101-1,TGX221,0.04,uM,LJP5,2,H24,72,hr,868,2816,3486,0.8077,0.7440
50058-4,MDA-MB-231,10171-101-1,TGX221,0.04,uM,LJP5,3,H24,72,hr,868,2284,3486,0.6551,0.5408
50058-4,MDA-MB-231,10079-101-1,Torin1,0.04,uM,LJP6,1,O18,72,hr,868,1922,3486,0.5513,0.4025
50058-4,MDA-MB-231,10079-101-1,Torin1,0.04,uM,LJP6,2,O18,72,hr,868,2000,3486,0.5737,0.4323
50058-4,MDA-MB-231,10079-101-1,Torin1,0.04,uM,LJP6,3,O18,72,hr,868,1993,3486,0.5717,0.4296
50058-4,MDA-MB-231,10080-101-1,Torin2,0.04,uM,LJP5,1,I24,72,hr,868,1280,3486,0.3671,0.1573
50058-4,MDA-MB-231,10080-101-1,Torin2,0.04,uM,LJP5,2,I24,72,hr,868,1330,3486,0.3815,0.1764
50058-4,MDA-MB-231,10080-101-1,Torin2,0.04,uM,LJP5,3,I24,72,hr,868,1328,3486,0.3809,0.1756
50058-4,MDA-MB-231,10021-101-1,Tozasertib,0.04,uM,LJP5,1,B18,72,hr,868,1060,3486,0.3040,0.0733
50058-4,MDA-MB-231,10021-101-1,Tozasertib,0.04,uM,LJP5,2,B18,72,hr,868,995,3486,0.2854,0.0485
50058-4,MDA-MB-231,10021-101-1,Tozasertib,0.04,uM,LJP5,3,B18,72,hr,868,1105,3486,0.3170,0.0905
50058-4,MDA-MB-231,10142-101-1,Trametinib,0.04,uM,LJP5,1,P24,72,hr,868,1085,3486,0.3112,0.0828
50058-4,MDA-MB-231,10142-101-1,Trametinib,0.04,uM,LJP5,2,P24,72,hr,868,1086,3486,0.3115,0.0832
50058-4,MDA-MB-231,10142-101-1,Trametinib,0.04,uM,LJP5,3,P24,72,hr,868,1094,3486,0.3138,0.0863
50058-4,MDA-MB-231,10111-101-1,TWS119,0.04,uM,LJP5,1,M06,72,hr,868,3201,3486,0.9181,0.8910
50058-4,MDA-MB-231,10111-101-1,TWS119,0.04,uM,LJP5,2,M06,72,hr,868,3653,3486,1.0478,1.0636
50058-4,MDA-MB-231,10111-101-1,TWS119,0.04,uM,LJP5,3,M06,72,hr,868,3259,3486,0.9348,0.9132
50058-4,MDA-MB-231,10068-101-1,Vemurafenib,0.04,uM,LJP5,1,C18,72,hr,868,3132,3486,0.8984,0.8646
50058-4,MDA-MB-231,10068-101-1,Vemurafenib,0.04,uM,LJP5,2,C18,72,hr,868,3046,3486,0.8737,0.8318
50058-4,MDA-MB-231,10068-101-1,Vemurafenib,0.04,uM,LJP5,3,C18,72,hr,868,3544,3486,1.0165,1.0220
50058-4,MDA-MB-231,10481-101-1,Withaferin A,0.04,uM,LJP5,1,G18,72,hr,868,3901,3486,1.1189,1.1583
50058-4,MDA-MB-231,10481-101-1,Withaferin A,0.04,uM,LJP5,2,G18,72,hr,868,3636,3486,1.0429,1.0571
50058-4,MDA-MB-231,10481-101-1,Withaferin A,0.04,uM,LJP5,3,G18,72,hr,868,4089,3486,1.1728,1.2302
50058-4,MDA-MB-231,10481-101-1,Withaferin A,0.04,uM,LJP6,1,G18,72,hr,868,3714,3486,1.0653,1.0869
50058-4,MDA-MB-231,10481-101-1,Withaferin A,0.04,uM,LJP6,2,G18,72,hr,868,3424,3486,0.9821,0.9762
50058-4,MDA-MB-231,10481-101-1,Withaferin A,0.04,uM,LJP6,3,G18,72,hr,868,3684,3486,1.0567,1.0755
50058-4,MDA-MB-231,10064-101-1,WYE-125132,0.04,uM,LJP6,1,L12,72,hr,868,2300,3486,0.6597,0.5469
50058-4,MDA-MB-231,10064-101-1,WYE-125132,0.04,uM,LJP6,2,L12,72,hr,868,2205,3486,0.6325,0.5106
50058-4,MDA-MB-231,10064-101-1,WYE-125132,0.04,uM,LJP6,3,L12,72,hr,868,2316,3486,0.6643,0.5530
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.04,uM,LJP5,1,D24,72,hr,868,583,3486,0.1672,-0.1089
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.04,uM,LJP5,2,D24,72,hr,868,792,3486,0.2272,-0.0291
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.04,uM,LJP5,3,D24,72,hr,868,672,3486,0.1928,-0.0749
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.04,uM,LJP6,1,P12,72,hr,868,2601,3486,0.7460,0.6618
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.04,uM,LJP6,2,P12,72,hr,868,3303,3486,0.9474,0.9300
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.04,uM,LJP6,3,P12,72,hr,868,3329,3486,0.9549,0.9399
50058-4,MDA-MB-231,10149-102-1,Y39983,0.04,uM,LJP6,1,P06,72,hr,868,2642,3486,0.7578,0.6775
50058-4,MDA-MB-231,10149-102-1,Y39983,0.04,uM,LJP6,2,P06,72,hr,868,3518,3486,1.0091,1.0121
50058-4,MDA-MB-231,10149-102-1,Y39983,0.04,uM,LJP6,3,P06,72,hr,868,3554,3486,1.0194,1.0258
50058-4,MDA-MB-231,10109-101-1,YM 201636,0.04,uM,LJP5,1,N12,72,hr,868,3401,3486,0.9755,0.9674
50058-4,MDA-MB-231,10109-101-1,YM 201636,0.04,uM,LJP5,2,N12,72,hr,868,4088,3486,1.1726,1.2298
50058-4,MDA-MB-231,10109-101-1,YM 201636,0.04,uM,LJP5,3,N12,72,hr,868,3330,3486,0.9551,0.9403
50058-4,MDA-MB-231,10053-101-1,ZSTK474,0.04,uM,LJP6,1,M18,72,hr,868,3172,3486,0.9098,0.8799
50058-4,MDA-MB-231,10053-101-1,ZSTK474,0.04,uM,LJP6,2,M18,72,hr,868,3592,3486,1.0303,1.0403
50058-4,MDA-MB-231,10053-101-1,ZSTK474,0.04,uM,LJP6,3,M18,72,hr,868,3250,3486,0.9322,0.9097
50058-4,MDA-MB-231,10133-101-1,Afatinib,0.12,uM,LJP6,1,G23,72,hr,868,2821,3486,0.8091,0.7459
50058-4,MDA-MB-231,10133-101-1,Afatinib,0.12,uM,LJP6,2,G23,72,hr,868,2975,3486,0.8533,0.8047
50058-4,MDA-MB-231,10133-101-1,Afatinib,0.12,uM,LJP6,3,G23,72,hr,868,3049,3486,0.8745,0.8329
50058-4,MDA-MB-231,10035-101-1,Sigma A6730,0.12,uM,LJP5,1,B23,72,hr,868,2617,3486,0.7506,0.6680
50058-4,MDA-MB-231,10035-101-1,Sigma A6730,0.12,uM,LJP5,2,B23,72,hr,868,2785,3486,0.7988,0.7321
50058-4,MDA-MB-231,10035-101-1,Sigma A6730,0.12,uM,LJP5,3,B23,72,hr,868,2839,3486,0.8143,0.7527
50058-4,MDA-MB-231,10011-101-1,Alvocidib,0.12,uM,LJP6,1,A17,72,hr,868,622,3486,0.1784,-0.0940
50058-4,MDA-MB-231,10011-101-1,Alvocidib,0.12,uM,LJP6,2,A17,72,hr,868,610,3486,0.1750,-0.0986
50058-4,MDA-MB-231,10011-101-1,Alvocidib,0.12,uM,LJP6,3,A17,72,hr,868,675,3486,0.1936,-0.0738
50058-4,MDA-MB-231,10004-101-1,AT-7519,0.12,uM,LJP6,1,K05,72,hr,868,2251,3486,0.6457,0.5282
50058-4,MDA-MB-231,10004-101-1,AT-7519,0.12,uM,LJP6,2,K05,72,hr,868,2198,3486,0.6305,0.5079
50058-4,MDA-MB-231,10004-101-1,AT-7519,0.12,uM,LJP6,3,K05,72,hr,868,2139,3486,0.6135,0.4854
50058-4,MDA-MB-231,10158-101-1,AZD 5438,0.12,uM,LJP6,1,J05,72,hr,868,2453,3486,0.7036,0.6053
50058-4,MDA-MB-231,10158-101-1,AZD 5438,0.12,uM,LJP6,2,J05,72,hr,868,2635,3486,0.7558,0.6748
50058-4,MDA-MB-231,10158-101-1,AZD 5438,0.12,uM,LJP6,3,J05,72,hr,868,2515,3486,0.7214,0.6290
50058-4,MDA-MB-231,10059-101-1,AZD-6482,0.12,uM,LJP5,1,I05,72,hr,868,3043,3486,0.8728,0.8307
50058-4,MDA-MB-231,10059-101-1,AZD-6482,0.12,uM,LJP5,2,I05,72,hr,868,3053,3486,0.8757,0.8345
50058-4,MDA-MB-231,10059-101-1,AZD-6482,0.12,uM,LJP5,3,I05,72,hr,868,3099,3486,0.8889,0.8520
50058-4,MDA-MB-231,10006-101-1,AZD7762,0.12,uM,LJP6,1,L05,72,hr,868,1589,3486,0.4558,0.2753
50058-4,MDA-MB-231,10006-101-1,AZD7762,0.12,uM,LJP6,2,L05,72,hr,868,1527,3486,0.4380,0.2517
50058-4,MDA-MB-231,10006-101-1,AZD7762,0.12,uM,LJP6,3,L05,72,hr,868,1709,3486,0.4902,0.3212
50058-4,MDA-MB-231,10007-101-1,AZD8055,0.12,uM,LJP6,1,A11,72,hr,868,1692,3486,0.4853,0.3147
50058-4,MDA-MB-231,10007-101-1,AZD8055,0.12,uM,LJP6,2,A11,72,hr,868,1405,3486,0.4030,0.2051
50058-4,MDA-MB-231,10007-101-1,AZD8055,0.12,uM,LJP6,3,A11,72,hr,868,1132,3486,0.3247,0.1008
50058-4,MDA-MB-231,10164-101-1,AZD8330,0.12,uM,LJP5,1,G23,72,hr,868,1074,3486,0.3081,0.0786
50058-4,MDA-MB-231,10164-101-1,AZD8330,0.12,uM,LJP5,2,G23,72,hr,868,967,3486,0.2774,0.0378
50058-4,MDA-MB-231,10164-101-1,AZD8330,0.12,uM,LJP5,3,G23,72,hr,868,904,3486,0.2593,0.0137
50058-4,MDA-MB-231,10067-101-1,Barasertib,0.12,uM,LJP5,1,D11,72,hr,868,1355,3486,0.3887,0.1860
50058-4,MDA-MB-231,10067-101-1,Barasertib,0.12,uM,LJP5,2,D11,72,hr,868,1187,3486,0.3405,0.1218
50058-4,MDA-MB-231,10067-101-1,Barasertib,0.12,uM,LJP5,3,D11,72,hr,868,1295,3486,0.3714,0.1630
50058-4,MDA-MB-231,10041-101-1,BI-2536,0.12,uM,LJP6,1,D17,72,hr,868,1200,3486,0.3442,0.1268
50058-4,MDA-MB-231,10041-101-1,BI-2536,0.12,uM,LJP6,2,D17,72,hr,868,1021,3486,0.2929,0.0584
50058-4,MDA-MB-231,10041-101-1,BI-2536,0.12,uM,LJP6,3,D17,72,hr,868,1078,3486,0.3092,0.0802
50058-4,MDA-MB-231,10028-102-1,BMS345541,0.12,uM,LJP6,1,D05,72,hr,868,4085,3486,1.1717,1.2286
50058-4,MDA-MB-231,10028-102-1,BMS345541,0.12,uM,LJP6,2,D05,72,hr,868,3550,3486,1.0182,1.0243
50058-4,MDA-MB-231,10028-102-1,BMS345541,0.12,uM,LJP6,3,D05,72,hr,868,3366,3486,0.9655,0.9540
50058-4,MDA-MB-231,10132-101-1,SNS-032,0.12,uM,LJP6,1,H17,72,hr,868,800,3486,0.2295,-0.0260
50058-4,MDA-MB-231,10132-101-1,SNS-032,0.12,uM,LJP6,2,H17,72,hr,868,846,3486,0.2427,-0.0084
50058-4,MDA-MB-231,10132-101-1,SNS-032,0.12,uM,LJP6,3,H17,72,hr,868,817,3486,0.2343,-0.0195
50058-4,MDA-MB-231,10234-101-1,GDC-0980,0.12,uM,LJP5,1,K23,72,hr,868,2067,3486,0.5929,0.4579
50058-4,MDA-MB-231,10234-101-1,GDC-0980,0.12,uM,LJP5,2,K23,72,hr,868,2371,3486,0.6801,0.5740
50058-4,MDA-MB-231,10234-101-1,GDC-0980,0.12,uM,LJP5,3,K23,72,hr,868,2222,3486,0.6373,0.5171
50058-4,MDA-MB-231,10122-101-1,NVP-AEW541,0.12,uM,LJP5,1,E17,72,hr,868,3555,3486,1.0197,1.0262
50058-4,MDA-MB-231,10122-101-1,NVP-AEW541,0.12,uM,LJP5,2,E17,72,hr,868,3305,3486,0.9480,0.9307
50058-4,MDA-MB-231,10122-101-1,NVP-AEW541,0.12,uM,LJP5,3,E17,72,hr,868,3651,3486,1.0472,1.0629
50058-4,MDA-MB-231,10046-101-1,SB590885,0.12,uM,LJP5,1,L17,72,hr,868,3052,3486,0.8754,0.8341
50058-4,MDA-MB-231,10046-101-1,SB590885,0.12,uM,LJP5,2,L17,72,hr,868,3622,3486,1.0389,1.0518
50058-4,MDA-MB-231,10046-101-1,SB590885,0.12,uM,LJP5,3,L17,72,hr,868,3135,3486,0.8992,0.8658
50058-4,MDA-MB-231,10190-101-1,PIK-93,0.12,uM,LJP5,1,K17,72,hr,868,3268,3486,0.9374,0.9166
50058-4,MDA-MB-231,10190-101-1,PIK-93,0.12,uM,LJP5,2,K17,72,hr,868,4066,3486,1.1662,1.2214
50058-4,MDA-MB-231,10190-101-1,PIK-93,0.12,uM,LJP5,3,K17,72,hr,868,3559,3486,1.0208,1.0277
50058-4,MDA-MB-231,10031-101-1,KIN001-043,0.12,uM,LJP6,1,C11,72,hr,868,3537,3486,1.0145,1.0193
50058-4,MDA-MB-231,10031-101-1,KIN001-043,0.12,uM,LJP6,2,C11,72,hr,868,3089,3486,0.8860,0.8482
50058-4,MDA-MB-231,10031-101-1,KIN001-043,0.12,uM,LJP6,3,C11,72,hr,868,3123,3486,0.8958,0.8612
50058-4,MDA-MB-231,10233-101-1,Alpelisib,0.12,uM,LJP5,1,N05,72,hr,868,3065,3486,0.8791,0.8391
50058-4,MDA-MB-231,10233-101-1,Alpelisib,0.12,uM,LJP5,2,N05,72,hr,868,3539,3486,1.0151,1.0201
50058-4,MDA-MB-231,10233-101-1,Alpelisib,0.12,uM,LJP5,3,N05,72,hr,868,3566,3486,1.0228,1.0304
50058-4,MDA-MB-231,10161-101-1,Luminespib,0.12,uM,LJP5,1,H17,72,hr,868,1004,3486,0.2880,0.0519
50058-4,MDA-MB-231,10161-101-1,Luminespib,0.12,uM,LJP5,2,H17,72,hr,868,1009,3486,0.2894,0.0538
50058-4,MDA-MB-231,10161-101-1,Luminespib,0.12,uM,LJP5,3,H17,72,hr,868,1038,3486,0.2977,0.0649
50058-4,MDA-MB-231,10045-101-1,A443654,0.12,uM,LJP6,1,I23,72,hr,868,928,3486,0.2662,0.0229
50058-4,MDA-MB-231,10045-101-1,A443654,0.12,uM,LJP6,2,I23,72,hr,868,1086,3486,0.3115,0.0832
50058-4,MDA-MB-231,10045-101-1,A443654,0.12,uM,LJP6,3,I23,72,hr,868,1040,3486,0.2983,0.0656
50058-4,MDA-MB-231,10063-102-1,OSI-027,0.12,uM,LJP6,1,E11,72,hr,868,3290,3486,0.9437,0.9250
50058-4,MDA-MB-231,10063-102-1,OSI-027,0.12,uM,LJP6,2,E11,72,hr,868,3072,3486,0.8811,0.8417
50058-4,MDA-MB-231,10063-102-1,OSI-027,0.12,uM,LJP6,3,E11,72,hr,868,3304,3486,0.9477,0.9303
50058-4,MDA-MB-231,10087-101-1,XMD11-85h,0.12,uM,LJP6,1,P23,72,hr,868,2940,3486,0.8433,0.7913
50058-4,MDA-MB-231,10087-101-1,XMD11-85h,0.12,uM,LJP6,2,P23,72,hr,868,2841,3486,0.8149,0.7535
50058-4,MDA-MB-231,10087-101-1,XMD11-85h,0.12,uM,LJP6,3,P23,72,hr,868,2895,3486,0.8304,0.7741
50058-4,MDA-MB-231,10017-101-1,HG-6-64-01,0.12,uM,LJP6,1,M05,72,hr,868,3669,3486,1.0524,1.0697
50058-4,MDA-MB-231,10017-101-1,HG-6-64-01,0.12,uM,LJP6,2,M05,72,hr,868,3661,3486,1.0501,1.0667
50058-4,MDA-MB-231,10017-101-1,HG-6-64-01,0.12,uM,LJP6,3,M05,72,hr,868,3579,3486,1.0266,1.0354
50058-4,MDA-MB-231,10039-101-1,WH-4-025,0.12,uM,LJP5,1,O11,72,hr,868,1511,3486,0.4334,0.2455
50058-4,MDA-MB-231,10039-101-1,WH-4-025,0.12,uM,LJP5,2,O11,72,hr,868,1774,3486,0.5088,0.3460
50058-4,MDA-MB-231,10039-101-1,WH-4-025,0.12,uM,LJP5,3,O11,72,hr,868,1604,3486,0.4601,0.2811
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.12,uM,LJP6,1,J23,72,hr,868,3020,3486,0.8662,0.8219
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.12,uM,LJP6,2,J23,72,hr,868,2900,3486,0.8318,0.7760
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.12,uM,LJP6,3,J23,72,hr,868,2885,3486,0.8275,0.7703
50058-4,MDA-MB-231,10091-101-1,XMD16-144,0.12,uM,LJP5,1,M11,72,hr,868,1344,3486,0.3855,0.1818
50058-4,MDA-MB-231,10091-101-1,XMD16-144,0.12,uM,LJP5,2,M11,72,hr,868,1310,3486,0.3758,0.1688
50058-4,MDA-MB-231,10091-101-1,XMD16-144,0.12,uM,LJP5,3,M11,72,hr,868,1221,3486,0.3502,0.1348
50058-4,MDA-MB-231,10177-101-1,Brivanib,0.12,uM,LJP5,1,P17,72,hr,868,2902,3486,0.8324,0.7768
50058-4,MDA-MB-231,10177-101-1,Brivanib,0.12,uM,LJP5,2,P17,72,hr,868,2917,3486,0.8367,0.7825
50058-4,MDA-MB-231,10177-101-1,Brivanib,0.12,uM,LJP5,3,P17,72,hr,868,2595,3486,0.7443,0.6596
50058-4,MDA-MB-231,10147-101-1,Buparlisib,0.12,uM,LJP5,1,H05,72,hr,868,3356,3486,0.9626,0.9502
50058-4,MDA-MB-231,10147-101-1,Buparlisib,0.12,uM,LJP5,2,H05,72,hr,868,3442,3486,0.9873,0.9830
50058-4,MDA-MB-231,10147-101-1,Buparlisib,0.12,uM,LJP5,3,H05,72,hr,868,3479,3486,0.9979,0.9972
50058-4,MDA-MB-231,10055-101-1,BX-912,0.12,uM,LJP5,1,L23,72,hr,868,3019,3486,0.8659,0.8215
50058-4,MDA-MB-231,10055-101-1,BX-912,0.12,uM,LJP5,2,L23,72,hr,868,3233,3486,0.9273,0.9032
50058-4,MDA-MB-231,10055-101-1,BX-912,0.12,uM,LJP5,3,L23,72,hr,868,3265,3486,0.9365,0.9154
50058-4,MDA-MB-231,10120-102-1,Canertinib,0.12,uM,LJP6,1,H11,72,hr,868,3084,3486,0.8846,0.8463
50058-4,MDA-MB-231,10120-102-1,Canertinib,0.12,uM,LJP6,2,H11,72,hr,868,3660,3486,1.0498,1.0663
50058-4,MDA-MB-231,10120-102-1,Canertinib,0.12,uM,LJP6,3,H11,72,hr,868,3407,3486,0.9772,0.9697
50058-4,MDA-MB-231,10117-101-1,Celastrol,0.12,uM,LJP6,1,G11,72,hr,868,3621,3486,1.0386,1.0514
50058-4,MDA-MB-231,10117-101-1,Celastrol,0.12,uM,LJP6,2,G11,72,hr,868,3659,3486,1.0495,1.0659
50058-4,MDA-MB-231,10117-101-1,Celastrol,0.12,uM,LJP6,3,G11,72,hr,868,3926,3486,1.1261,1.1679
50058-4,MDA-MB-231,10025-101-1,CGP60474,0.12,uM,LJP5,1,F05,72,hr,868,950,3486,0.2725,0.0313
50058-4,MDA-MB-231,10025-101-1,CGP60474,0.12,uM,LJP5,2,F05,72,hr,868,903,3486,0.2590,0.0133
50058-4,MDA-MB-231,10025-101-1,CGP60474,0.12,uM,LJP5,3,F05,72,hr,868,986,3486,0.2828,0.0450
50058-4,MDA-MB-231,10025-101-1,CGP60474,0.12,uM,LJP6,1,G05,72,hr,868,775,3486,0.2223,-0.0356
50058-4,MDA-MB-231,10025-101-1,CGP60474,0.12,uM,LJP6,2,G05,72,hr,868,861,3486,0.2470,-0.0027
50058-4,MDA-MB-231,10025-101-1,CGP60474,0.12,uM,LJP6,3,G05,72,hr,868,854,3486,0.2450,-0.0054
50058-4,MDA-MB-231,10180-101-1,CHIR-99021,0.12,uM,LJP6,1,P17,72,hr,868,2874,3486,0.8244,0.7661
50058-4,MDA-MB-231,10180-101-1,CHIR-99021,0.12,uM,LJP6,2,P17,72,hr,868,2791,3486,0.8005,0.7344
50058-4,MDA-MB-231,10180-101-1,CHIR-99021,0.12,uM,LJP6,3,P17,72,hr,868,2733,3486,0.7839,0.7123
50058-4,MDA-MB-231,10010-101-1,CP724714,0.12,uM,LJP5,1,A11,72,hr,868,2720,3486,0.7802,0.7073
50058-4,MDA-MB-231,10010-101-1,CP724714,0.12,uM,LJP5,2,A11,72,hr,868,2339,3486,0.6709,0.5618
50058-4,MDA-MB-231,10010-101-1,CP724714,0.12,uM,LJP5,3,A11,72,hr,868,2818,3486,0.8083,0.7447
50058-4,MDA-MB-231,10009-101-1,CP466722,0.12,uM,LJP5,1,I11,72,hr,868,3702,3486,1.0618,1.0823
50058-4,MDA-MB-231,10009-101-1,CP466722,0.12,uM,LJP5,2,I11,72,hr,868,3819,3486,1.0954,1.1270
50058-4,MDA-MB-231,10009-101-1,CP466722,0.12,uM,LJP5,3,I11,72,hr,868,3534,3486,1.0137,1.0182
50058-4,MDA-MB-231,10027-101-1,Crizotinib,0.12,uM,LJP5,1,A23,72,hr,868,2709,3486,0.7770,0.7031
50058-4,MDA-MB-231,10027-101-1,Crizotinib,0.12,uM,LJP5,2,A23,72,hr,868,2839,3486,0.8143,0.7527
50058-4,MDA-MB-231,10027-101-1,Crizotinib,0.12,uM,LJP5,3,A23,72,hr,868,2789,3486,0.8000,0.7336
50058-4,MDA-MB-231,10140-101-1,Momelotinib,0.12,uM,LJP5,1,P11,72,hr,868,2304,3486,0.6609,0.5484
50058-4,MDA-MB-231,10140-101-1,Momelotinib,0.12,uM,LJP5,2,P11,72,hr,868,3079,3486,0.8832,0.8444
50058-4,MDA-MB-231,10140-101-1,Momelotinib,0.12,uM,LJP5,3,P11,72,hr,868,2641,3486,0.7575,0.6771
50058-4,MDA-MB-231,10020-101-1,Dasatinib,0.12,uM,LJP5,1,D05,72,hr,868,686,3486,0.1968,-0.0696
50058-4,MDA-MB-231,10020-101-1,Dasatinib,0.12,uM,LJP5,2,D05,72,hr,868,811,3486,0.2326,-0.0218
50058-4,MDA-MB-231,10020-101-1,Dasatinib,0.12,uM,LJP5,3,D05,72,hr,868,713,3486,0.2045,-0.0592
50058-4,MDA-MB-231,10020-101-1,Dasatinib,0.12,uM,LJP6,1,I05,72,hr,868,632,3486,0.1813,-0.0902
50058-4,MDA-MB-231,10020-101-1,Dasatinib,0.12,uM,LJP6,2,I05,72,hr,868,639,3486,0.1833,-0.0875
50058-4,MDA-MB-231,10020-101-1,Dasatinib,0.12,uM,LJP6,3,I05,72,hr,868,474,3486,0.1360,-0.1505
50058-4,MDA-MB-231,10127-101-1,Dovitinib,0.12,uM,LJP5,1,E23,72,hr,868,2392,3486,0.6861,0.5820
50058-4,MDA-MB-231,10127-101-1,Dovitinib,0.12,uM,LJP5,2,E23,72,hr,868,2415,3486,0.6927,0.5908
50058-4,MDA-MB-231,10127-101-1,Dovitinib,0.12,uM,LJP5,3,E23,72,hr,868,2417,3486,0.6933,0.5916
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.12,uM,LJP5,1,D17,72,hr,868,3287,3486,0.9428,0.9238
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.12,uM,LJP5,2,D17,72,hr,868,3270,3486,0.9379,0.9174
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.12,uM,LJP5,3,D17,72,hr,868,3700,3486,1.0613,1.0816
