Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.01,824,12674,11814,1.0369,2,I04,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.018,824,12012,11814,1.0087,2,F19,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.018,824,12500,11814,1.0296,2,G06,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.031623,824,12490,11814,1.0292,2,H17,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.031623,824,13132,11814,1.0558,2,I20,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,824,10826,11814,0.9550,2,C03,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,824,10137,11814,0.9218,2,H18,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,824,7716,11814,0.7900,2,C10,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,824,8887,11814,0.8571,2,J05,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,824,8590,11814,0.8407,2,N17,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,824,6130,11814,0.6859,2,F22,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,824,7966,11814,0.8050,2,I16,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,824,4025,11814,0.5110,2,E08,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,824,3643,11814,0.4723,2,G16,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,824,1741,11814,0.2148,2,K12,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,824,1676,11814,0.2028,2,M11,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,824,1358,11814,0.1387,2,E14,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,824,1771,11814,0.2202,2,J12,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,3.1623,824,1498,11814,0.1682,2,J14,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,3.1623,824,1055,11814,0.0663,2,K04,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,4.3333e-05,824,12580,11814,1.0330,2,J18,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,4.3333e-05,824,11862,11814,1.0021,2,L12,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,824,10689,11814,0.9486,2,N13,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,824,11249,11814,0.9746,2,N19,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,824,11196,11814,0.9722,2,D13,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,824,11579,11814,0.9896,2,G09,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,824,11393,11814,0.9812,2,E11,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,824,12252,11814,1.0190,2,G19,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,824,11376,11814,0.9804,2,I12,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,824,10336,11814,0.9316,2,L21,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,824,6781,11814,0.7308,2,K03,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,824,7073,11814,0.7499,2,K17,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0018,824,5044,11814,0.6025,2,L05,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0018,824,4540,11814,0.5592,2,L15,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,824,2003,11814,0.2600,2,D14,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,824,2876,11814,0.3844,2,G18,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,824,2230,11814,0.2957,2,M13,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0056234,824,939,11814,0.0344,2,H06,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0056234,824,1362,11814,0.1396,2,J11,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.01,824,557,11814,-0.0971,2,G22,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.01,824,672,11814,-0.0519,2,I15,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,824,405,11814,-0.1690,2,H21,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,824,457,11814,-0.1424,2,N20,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,824,309,11814,-0.2255,2,E04,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,824,404,11814,-0.1695,2,M09,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,824,283,11814,-0.2430,2,C06,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,824,276,11814,-0.2479,2,E20,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,824,274,11814,-0.2494,2,K15,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,824,285,11814,-0.2416,2,N09,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0010833,824,11088,11814,0.9672,2,D21,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0010833,824,12024,11814,1.0092,2,L20,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,824,11230,11814,0.9738,2,K20,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,824,11447,11814,0.9836,2,M03,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,824,10545,11814,0.9417,2,C12,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,824,11333,11814,0.9785,2,L06,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,824,12321,11814,1.0220,2,I22,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,824,11688,11814,0.9944,2,K18,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,824,11569,11814,0.9891,2,K19,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,824,11629,11814,0.9918,2,N06,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,824,10974,11814,0.9620,2,F11,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,824,11568,11814,0.9891,2,M16,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,824,10377,11814,0.9336,2,C17,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,824,12030,11814,1.0095,2,K10,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,824,2627,11814,0.3522,2,C05,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,824,4550,11814,0.5601,2,I07,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,824,2893,11814,0.3866,2,C07,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,824,2600,11814,0.3485,2,D20,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,824,2352,11814,0.3138,2,F21,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,824,3729,11814,0.4813,2,I19,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,824,2534,11814,0.3395,2,M12,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,824,2910,11814,0.3887,2,I08,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,824,2672,11814,0.3582,2,K05,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,824,2052,11814,0.2679,2,J03,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,824,1692,11814,0.2058,2,N18,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,824,1692,11814,0.2058,2,L22,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,824,1509,11814,0.1704,2,M18,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,824,1647,11814,0.1974,2,C13,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,824,1449,11814,0.1581,2,G17,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,824,11465,11814,0.9844,2,D03,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,824,12509,11814,1.0300,2,D05,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,824,12582,11814,1.0331,2,G14,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,824,12225,11814,1.0179,2,H15,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,824,12702,11814,1.0381,2,E16,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,824,12893,11814,1.0460,2,E21,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,824,10844,11814,0.9559,2,C19,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,824,12548,11814,1.0316,2,D18,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,824,10636,11814,0.9460,2,E22,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,824,11369,11814,0.9801,2,N21,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,824,10115,11814,0.9208,2,K14,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,824,10663,11814,0.9473,2,L04,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,824,7357,11814,0.7680,2,G13,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,824,8105,11814,0.8131,2,K07,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,824,7889,11814,0.8004,2,N12,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,824,5549,11814,0.6428,2,C11,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,824,5283,11814,0.6219,2,F12,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,824,3643,11814,0.4723,2,G10,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,824,3870,11814,0.4957,2,N22,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,824,2434,11814,0.3256,2,F03,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,824,2630,11814,0.3526,2,I05,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,824,1895,11814,0.2419,2,C04,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,824,1907,11814,0.2440,2,F10,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,824,1875,11814,0.2385,2,F07,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,824,2085,11814,0.2732,2,J22,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,824,1455,11814,0.1594,2,D08,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,824,1630,11814,0.1942,2,M17,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,824,1835,11814,0.2316,2,I09,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,824,1847,11814,0.2337,2,I10,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,824,11256,11814,0.9750,2,C18,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,824,11457,11814,0.9841,2,M14,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,824,11430,11814,0.9829,2,E07,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,824,11823,11814,1.0004,2,G15,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,824,10531,11814,0.9410,2,D10,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,824,11694,11814,0.9947,2,G07,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,824,9857,11814,0.9079,2,H07,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,824,9872,11814,0.9086,2,N05,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,824,8161,11814,0.8164,2,H03,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,824,9264,11814,0.8773,2,J13,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,824,7118,11814,0.7528,2,F08,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,824,5862,11814,0.6664,2,G11,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,824,4334,11814,0.5404,2,D06,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,824,3689,11814,0.4771,2,F17,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1,824,2008,11814,0.2608,2,H22,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1,824,2222,11814,0.2945,2,M08,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1.7783,824,1347,11814,0.1363,2,H14,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1.7783,824,1344,11814,0.1357,2,L10,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,824,901,11814,0.0234,2,G21,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,824,793,11814,-0.0101,2,H13,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,824,886,11814,0.0189,2,K21,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,5.6234,824,750,11814,-0.0244,2,G04,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,5.6234,824,676,11814,-0.0504,2,H09,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,824,608,11814,-0.0763,2,C20,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,824,582,11814,-0.0867,2,K08,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,824,645,11814,-0.0619,2,L19,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,824,697,11814,-0.0428,2,N16,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.0033333,750,8280,7996,1.0206,1,H18,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.0033333,750,7921,7996,0.9945,1,M07,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.01,750,7106,7996,0.9320,1,H19,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.01,750,8504,7996,1.0364,1,J03,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.031667,750,7148,7996,0.9354,1,D11,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.031667,750,7978,7996,0.9987,1,K22,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.1,750,7250,7996,0.9434,1,F06,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.1,750,7384,7996,0.9539,1,M16,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.31623,750,6335,7996,0.8681,1,I07,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.31623,750,6498,7996,0.8821,1,N11,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.56234,750,5263,7996,0.7693,1,L14,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.56234,750,5290,7996,0.7720,1,M04,2
50583-9,MCF 10A,10233-101-4,Alpelisib,1,750,5502,7996,0.7925,1,I03,2
50583-9,MCF 10A,10233-101-4,Alpelisib,1,750,4965,7996,0.7394,1,J17,2
50583-9,MCF 10A,10233-101-4,Alpelisib,1.7783,750,4251,7996,0.6620,1,F10,2
50583-9,MCF 10A,10233-101-4,Alpelisib,1.7783,750,4142,7996,0.6494,1,G17,2
50583-9,MCF 10A,10233-101-4,Alpelisib,3.1623,750,3044,7996,0.5071,1,G10,2
50583-9,MCF 10A,10233-101-4,Alpelisib,3.1623,750,3775,7996,0.6052,1,K12,2
50583-9,MCF 10A,10233-101-4,Alpelisib,5.6234,750,2778,7996,0.4672,1,H16,2
50583-9,MCF 10A,10233-101-4,Alpelisib,5.6234,750,2993,7996,0.4996,1,J14,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,1972,7996,0.3270,1,C05,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,1660,7996,0.2617,1,C20,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,1818,7996,0.2958,1,F22,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,1800,7996,0.2920,1,H04,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,2069,7996,0.3458,1,I04,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0010833,750,6190,7996,0.8555,1,D09,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0010833,750,7007,7996,0.9241,1,K18,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0033333,750,6138,7996,0.8509,1,L18,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0033333,750,7783,7996,0.9842,1,M15,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.01,750,5822,7996,0.8224,1,E09,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.01,750,6305,7996,0.8655,1,J07,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.018333,750,3950,7996,0.6266,1,C22,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.018333,750,4942,7996,0.7370,1,G16,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.031667,750,4703,7996,0.7119,1,I15,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.031667,750,4875,7996,0.7301,1,M03,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.056667,750,3896,7996,0.6201,1,D14,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.056667,750,3401,7996,0.5568,1,E11,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.1,750,2427,7996,0.4103,1,D10,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.1,750,2078,7996,0.3476,1,M06,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.17783,750,1713,7996,0.2734,1,E22,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.17783,750,1856,7996,0.3037,1,G15,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,750,1374,7996,0.1937,1,G09,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,750,1201,7996,0.1476,1,H12,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,750,1548,7996,0.2362,1,L08,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.56234,750,1236,7996,0.1573,1,J22,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.56234,750,1367,7996,0.1919,1,L15,2
50583-9,MCF 10A,10020-101-5,Dasatinib,1,750,1207,7996,0.1492,1,E05,2
50583-9,MCF 10A,10020-101-5,Dasatinib,1,750,1283,7996,0.1700,1,G04,2
50583-9,MCF 10A,10020-101-5,Dasatinib,1.7783,750,1029,7996,0.0967,1,H17,2
50583-9,MCF 10A,10020-101-5,Dasatinib,1.7783,750,1133,7996,0.1281,1,L17,2
50583-9,MCF 10A,10020-101-5,Dasatinib,3.1623,750,884,7996,0.0490,1,C21,2
50583-9,MCF 10A,10020-101-5,Dasatinib,3.1623,750,874,7996,0.0455,1,N12,2
50583-9,MCF 10A,10020-101-5,Dasatinib,10,750,717,7996,-0.0134,1,E13,2
50583-9,MCF 10A,10020-101-5,Dasatinib,10,750,701,7996,-0.0199,1,K20,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.0010833,750,9233,7996,1.0861,1,I10,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.0010833,750,7628,7996,0.9726,1,N17,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.0033333,750,7187,7996,0.9385,1,C08,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.0033333,750,7832,7996,0.9879,1,N04,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.01,750,7081,7996,0.9300,1,E03,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.01,750,8012,7996,1.0012,1,J05,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.018333,750,6325,7996,0.8672,1,C09,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.018333,750,6614,7996,0.8918,1,M12,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.031667,750,5904,7996,0.8299,1,C06,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.031667,750,6013,7996,0.8398,1,K10,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.056667,750,5350,7996,0.7778,1,J16,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.056667,750,4781,7996,0.7202,1,K21,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.1,750,3966,7996,0.6285,1,H13,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.1,750,4633,7996,0.7044,1,J10,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.17783,750,2586,7996,0.4367,1,J04,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.17783,750,3110,7996,0.5166,1,N19,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,750,1779,7996,0.2876,1,E08,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,750,1754,7996,0.2823,1,E17,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,750,2251,7996,0.3795,1,J21,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.56234,750,1014,7996,0.0920,1,D03,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.56234,750,1057,7996,0.1054,1,D05,2
50583-9,MCF 10A,10250-101-3,Etoposide,1,750,935,7996,0.0664,1,F03,2
50583-9,MCF 10A,10250-101-3,Etoposide,1,750,915,7996,0.0596,1,L21,2
50583-9,MCF 10A,10250-101-3,Etoposide,1.7783,750,937,7996,0.0671,1,J12,2
50583-9,MCF 10A,10250-101-3,Etoposide,1.7783,750,867,7996,0.0430,1,M10,2
50583-9,MCF 10A,10250-101-3,Etoposide,3.1623,750,802,7996,0.0195,1,D17,2
50583-9,MCF 10A,10250-101-3,Etoposide,3.1623,750,851,7996,0.0374,1,G08,2
50583-9,MCF 10A,10250-101-3,Etoposide,10,750,955,7996,0.0730,1,J18,2
50583-9,MCF 10A,10250-101-3,Etoposide,10,750,894,7996,0.0525,1,J20,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.00043333,750,8910,7996,1.0644,1,I14,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.00043333,750,7972,7996,0.9982,1,L07,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0013333,750,9268,7996,1.0884,1,J13,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0013333,750,8596,7996,1.0429,1,M19,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0033333,750,8630,7996,1.0452,1,J06,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0033333,750,6728,7996,0.9013,1,N09,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,750,7436,7996,0.9579,1,E21,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,750,7581,7996,0.9690,1,G18,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,750,7634,7996,0.9730,1,F04,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,750,7751,7996,0.9819,1,F13,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,750,7452,7996,0.9591,1,K03,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,750,7533,7996,0.9654,1,N03,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,750,4802,7996,0.7224,1,I06,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,750,6091,7996,0.8467,1,M17,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,750,3760,7996,0.6033,1,I13,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,750,2887,7996,0.4838,1,K13,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,750,2504,7996,0.4232,1,D18,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,750,2165,7996,0.3638,1,F14,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,750,2884,7996,0.4834,1,N05,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,750,1623,7996,0.2534,1,N06,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,750,1719,7996,0.2747,1,N20,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,750,1225,7996,0.1542,1,H15,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,750,1419,7996,0.2050,1,I20,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,750,1118,7996,0.1237,1,L11,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,750,1021,7996,0.0942,1,L13,2
50583-9,MCF 10A,10018-101-5,Neratinib,1,750,931,7996,0.0650,1,E14,2
50583-9,MCF 10A,10018-101-5,Neratinib,1,750,899,7996,0.0542,1,H08,2
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,750,845,7996,0.0352,1,D13,2
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,750,749,7996,-0.0007,1,L09,2
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,750,8523,7996,1.0378,1,E18,2
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,750,8775,7996,1.0552,1,I16,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,750,7443,7996,0.9584,1,H07,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,750,8514,7996,1.0371,1,I09,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,750,7757,7996,0.9823,1,E06,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,750,8221,7996,1.0163,1,N18,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,750,7455,7996,0.9594,1,F07,2
