Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,799,7345,11595,0.7768,1,G19,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,799,8775,11595,0.8606,1,I05,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,799,6092,11595,0.6927,1,D15,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,799,8314,11595,0.8348,1,L10,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,799,7160,11595,0.7651,1,J09,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,799,9797,11595,0.9145,1,N16,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,799,3393,11595,0.4545,1,H20,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,799,3275,11595,0.4412,1,N15,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,799,3536,11595,0.4701,1,K14,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,799,3217,11595,0.4345,1,N07,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,799,1916,11595,0.2543,1,F11,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,799,2111,11595,0.2862,1,J08,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,799,1688,11595,0.2137,1,E10,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,799,1648,11595,0.2062,1,M09,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,799,1463,11595,0.1696,1,C10,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,799,1735,11595,0.2224,1,I08,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,799,2379,11595,0.3266,1,F21,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,799,2561,11595,0.3522,1,I17,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,799,3031,11595,0.4126,1,I18,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,799,1308,11595,0.1361,1,K15,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,799,1380,11595,0.1520,1,L16,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,4.3333e-05,799,11576,11595,0.9991,1,E18,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,4.3333e-05,799,12095,11595,1.0220,1,I16,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,799,12211,11595,1.0270,1,H07,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,799,11830,11595,1.0104,1,I09,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,799,11882,11595,1.0127,1,E06,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,799,12119,11595,1.0230,1,N18,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,799,11265,11595,0.9851,1,F07,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,799,11818,11595,1.0099,1,M05,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,799,11122,11595,0.9785,1,F12,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,799,10942,11595,0.9702,1,G07,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,799,5531,11595,0.6509,1,C18,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,799,5595,11595,0.6558,1,D19,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0018,799,5937,11595,0.6815,1,I22,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0018,799,4887,11595,0.5987,1,L06,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,799,1995,11595,0.2675,1,F15,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,799,2109,11595,0.2858,1,G13,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,799,2082,11595,0.2816,1,M22,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0056234,799,999,11595,0.0594,1,C16,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0056234,799,1147,11595,0.0981,1,K11,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.01,799,555,11595,-0.0903,1,C13,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.01,799,507,11595,-0.1113,1,F05,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,799,470,11595,-0.1286,1,D04,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,799,506,11595,-0.1118,1,G20,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,799,355,11595,-0.1898,1,G05,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,799,412,11595,-0.1579,1,M08,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,799,299,11595,-0.2250,1,C04,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,799,334,11595,-0.2025,1,D20,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,799,290,11595,-0.2311,1,H14,1
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,799,362,11595,-0.1856,1,M21,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,799,12468,11595,1.0380,1,G22,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,799,14056,11595,1.1023,1,J19,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,799,13561,11595,1.0829,1,N10,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,799,12849,11595,1.0539,1,N21,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,799,13382,11595,1.0757,1,I12,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,799,12778,11595,1.0510,1,K07,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,799,11176,11595,0.9810,1,C19,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,799,12456,11595,1.0375,1,D12,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,799,12166,11595,1.0251,1,H11,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,799,11579,11595,0.9993,1,M13,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,799,10003,11595,0.9249,1,C03,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,799,10326,11595,0.9408,1,N08,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,799,6494,11595,0.7210,1,E20,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,799,7728,11595,0.8004,1,H05,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,799,7432,11595,0.7822,1,I21,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,799,5132,11595,0.6191,1,I11,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,799,4922,11595,0.6017,1,N13,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,799,3156,11595,0.4274,1,H06,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,799,3370,11595,0.4519,1,M14,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,799,2181,11595,0.2971,1,D08,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,799,2246,11595,0.3070,1,N22,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,799,1774,11595,0.2295,1,D07,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,799,1589,11595,0.1949,1,L22,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,799,1575,11595,0.1921,1,L03,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,799,1592,11595,0.1955,1,L05,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,799,1611,11595,0.1991,1,D06,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,799,1556,11595,0.1884,1,H10,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,799,1612,11595,0.1993,1,E15,1
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,799,1520,11595,0.1812,1,K06,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,799,11446,11595,0.9933,1,C12,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,799,11632,11595,1.0016,1,H03,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,799,12508,11595,1.0397,1,J11,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,799,12817,11595,1.0526,1,J15,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,799,10953,11595,0.9707,1,E16,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,799,11917,11595,1.0142,1,L04,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,799,9182,11595,0.8826,1,G06,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,799,10231,11595,0.9362,1,M18,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,799,9348,11595,0.8914,1,E12,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,799,8231,11595,0.8300,1,F19,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,799,7228,11595,0.7694,1,H21,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,799,6732,11595,0.7371,1,K08,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,799,4254,11595,0.5423,1,L12,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,799,4594,11595,0.5733,1,L20,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1.7783,799,1370,11595,0.1498,1,D16,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1.7783,799,1393,11595,0.1548,1,G03,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,799,783,11595,-0.0054,1,C15,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,799,786,11595,-0.0044,1,K17,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,799,767,11595,-0.0107,1,L19,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,5.6234,799,630,11595,-0.0599,1,C07,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,5.6234,799,653,11595,-0.0511,1,E07,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1,799,2362,11595,0.3242,1,F20,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1,799,2519,11595,0.3464,1,G21,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,799,630,11595,-0.0599,1,C11,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,799,620,11595,-0.0638,1,E19,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,799,708,11595,-0.0310,1,I19,1
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,799,639,11595,-0.0564,1,K04,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.0033333,1606,21703,20975,1.0185,2,J09,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.0033333,1606,21081,20975,1.0027,2,M22,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.01,1606,21051,20975,1.0019,2,J15,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.01,1606,20585,20975,0.9899,2,N11,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.031667,1606,21005,20975,1.0008,2,G12,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.031667,1606,20894,20975,0.9979,2,M19,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.1,1606,20152,20975,0.9785,2,E10,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.1,1606,19347,20975,0.9569,2,N14,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.31623,1606,19490,20975,0.9608,2,D11,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.31623,1606,19238,20975,0.9539,2,M21,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.56234,1606,18038,20975,0.9202,2,D07,1
50583-2,MCF 10A,10233-101-4,Alpelisib,0.56234,1606,18817,20975,0.9423,2,J20,1
50583-2,MCF 10A,10233-101-4,Alpelisib,1.7783,1606,16109,20975,0.8625,2,G08,1
50583-2,MCF 10A,10233-101-4,Alpelisib,1.7783,1606,14858,20975,0.8223,2,M04,1
50583-2,MCF 10A,10233-101-4,Alpelisib,3.1623,1606,15495,20975,0.8431,2,H12,1
50583-2,MCF 10A,10233-101-4,Alpelisib,3.1623,1606,15623,20975,0.8472,2,I14,1
50583-2,MCF 10A,10233-101-4,Alpelisib,5.6234,1606,13155,20975,0.7635,2,J07,1
50583-2,MCF 10A,10233-101-4,Alpelisib,5.6234,1606,12197,20975,0.7278,2,M10,1
50583-2,MCF 10A,10233-101-4,Alpelisib,1,1606,16595,20975,0.8775,2,C16,1
50583-2,MCF 10A,10233-101-4,Alpelisib,1,1606,18325,20975,0.9284,2,J19,1
50583-2,MCF 10A,10233-101-4,Alpelisib,10,1606,10191,20975,0.6461,2,C21,1
50583-2,MCF 10A,10233-101-4,Alpelisib,10,1606,9574,20975,0.6186,2,D19,1
50583-2,MCF 10A,10233-101-4,Alpelisib,10,1606,9198,20975,0.6012,2,G20,1
50583-2,MCF 10A,10233-101-4,Alpelisib,10,1606,11015,20975,0.6810,2,J10,1
50583-2,MCF 10A,10233-101-4,Alpelisib,10,1606,9305,20975,0.6062,2,N07,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0010833,1606,20447,20975,0.9863,2,L17,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0010833,1606,20723,20975,0.9935,2,N15,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0033333,1606,21201,20975,1.0058,2,H11,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0033333,1606,20691,20975,0.9926,2,K13,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.01,1606,20536,20975,0.9886,2,F15,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.01,1606,19889,20975,0.9715,2,N08,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.018333,1606,19331,20975,0.9564,2,E19,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.018333,1606,20371,20975,0.9843,2,I17,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.031667,1606,18719,20975,0.9395,2,E06,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.031667,1606,18830,20975,0.9426,2,I11,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.056667,1606,15817,20975,0.8533,2,E17,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.056667,1606,18211,20975,0.9252,2,J17,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.1,1606,12356,20975,0.7339,2,K22,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.1,1606,13700,20975,0.7829,2,N04,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.17783,1606,9881,20975,0.6324,2,C22,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.17783,1606,10371,20975,0.6539,2,F04,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,1606,8467,20975,0.5658,2,H19,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,1606,9387,20975,0.6100,2,H20,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,1606,8612,20975,0.5730,2,K06,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.56234,1606,7872,20975,0.5353,2,L07,1
50583-2,MCF 10A,10020-101-5,Dasatinib,0.56234,1606,7814,20975,0.5323,2,L09,1
50583-2,MCF 10A,10020-101-5,Dasatinib,1.7783,1606,5848,20975,0.4170,2,F13,1
50583-2,MCF 10A,10020-101-5,Dasatinib,1.7783,1606,5910,20975,0.4210,2,L16,1
50583-2,MCF 10A,10020-101-5,Dasatinib,3.1623,1606,3207,20975,0.2050,2,C15,1
50583-2,MCF 10A,10020-101-5,Dasatinib,3.1623,1606,3363,20975,0.2205,2,E18,1
50583-2,MCF 10A,10020-101-5,Dasatinib,1,1606,7079,20975,0.4920,2,D16,1
50583-2,MCF 10A,10020-101-5,Dasatinib,1,1606,6902,20975,0.4818,2,K11,1
50583-2,MCF 10A,10020-101-5,Dasatinib,10,1606,2020,20975,0.0637,2,F05,1
50583-2,MCF 10A,10020-101-5,Dasatinib,10,1606,1996,20975,0.0603,2,N03,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.0010833,1606,20468,20975,0.9868,2,E12,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.0010833,1606,21199,20975,1.0057,2,E15,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.0033333,1606,20694,20975,0.9927,2,D12,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.0033333,1606,20486,20975,0.9873,2,L11,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.01,1606,20719,20975,0.9934,2,E09,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.01,1606,20787,20975,0.9951,2,H16,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.018333,1606,20635,20975,0.9912,2,J08,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.018333,1606,19763,20975,0.9681,2,M07,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.031667,1606,19984,20975,0.9740,2,J16,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.031667,1606,18902,20975,0.9446,2,L14,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.056667,1606,17252,20975,0.8973,2,F14,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.056667,1606,17002,20975,0.8898,2,H04,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.1,1606,13407,20975,0.7725,2,E05,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.1,1606,14756,20975,0.8190,2,I13,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.17783,1606,10294,20975,0.6505,2,C14,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.17783,1606,11563,20975,0.7031,2,J21,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,1606,7737,20975,0.5282,2,D04,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,1606,8043,20975,0.5442,2,G03,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,1606,7680,20975,0.5251,2,M06,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.56234,1606,5259,20975,0.3770,2,J06,1
50583-2,MCF 10A,10250-101-3,Etoposide,0.56234,1606,4347,20975,0.3080,2,L03,1
50583-2,MCF 10A,10250-101-3,Etoposide,1.7783,1606,1573,20975,-0.0057,2,F20,1
50583-2,MCF 10A,10250-101-3,Etoposide,1.7783,1606,1624,20975,0.0029,2,N10,1
50583-2,MCF 10A,10250-101-3,Etoposide,3.1623,1606,1667,20975,0.0100,2,J04,1
50583-2,MCF 10A,10250-101-3,Etoposide,3.1623,1606,1541,20975,-0.0112,2,M15,1
50583-2,MCF 10A,10250-101-3,Etoposide,1,1606,2386,20975,0.1126,2,E13,1
50583-2,MCF 10A,10250-101-3,Etoposide,1,1606,2392,20975,0.1133,2,M05,1
50583-2,MCF 10A,10250-101-3,Etoposide,10,1606,1496,20975,-0.0191,2,F18,1
50583-2,MCF 10A,10250-101-3,Etoposide,10,1606,1375,20975,-0.0412,2,L13,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.00043333,1606,20221,20975,0.9803,2,G05,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.00043333,1606,21572,20975,1.0152,2,H08,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.0013333,1606,21151,20975,1.0045,2,E03,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.0013333,1606,21313,20975,1.0086,2,F06,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.0033333,1606,21151,20975,1.0045,2,C08,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.0033333,1606,20452,20975,0.9864,2,D15,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.0053333,1606,21161,20975,1.0048,2,D17,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.0053333,1606,22043,20975,1.0270,2,I21,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.01,1606,21440,20975,1.0119,2,D22,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.01,1606,21497,20975,1.0133,2,I04,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.018,1606,21950,20975,1.0247,2,F19,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.018,1606,21001,20975,1.0007,2,G06,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.031623,1606,19373,20975,0.9576,2,H17,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.031623,1606,21309,20975,1.0085,2,I20,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.056234,1606,16702,20975,0.8808,2,C03,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.056234,1606,16215,20975,0.8658,2,H18,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,1606,11238,20975,0.6901,2,C10,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,1606,11777,20975,0.7116,2,J05,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,1606,11774,20975,0.7115,2,N17,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.17783,1606,7769,20975,0.5299,2,F22,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.17783,1606,10757,20975,0.6703,2,I16,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.31623,1606,5259,20975,0.3770,2,E08,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.31623,1606,4781,20975,0.3420,2,G16,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.56234,1606,2461,20975,0.1219,2,K12,1
50583-2,MCF 10A,10018-101-5,Neratinib,0.56234,1606,2507,20975,0.1275,2,M11,1
50583-2,MCF 10A,10018-101-5,Neratinib,3.1623,1606,2108,20975,0.0760,2,J14,1
50583-2,MCF 10A,10018-101-5,Neratinib,3.1623,1606,1759,20975,0.0247,2,K04,1
50583-2,MCF 10A,10018-101-5,Neratinib,1,1606,2266,20975,0.0972,2,E14,1
50583-2,MCF 10A,10018-101-5,Neratinib,1,1606,2572,20975,0.1353,2,J12,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0010833,1606,19707,20975,0.9666,2,D21,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0010833,1606,21082,20975,1.0027,2,L20,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0033333,1606,21058,20975,1.0021,2,K20,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0033333,1606,20813,20975,0.9958,2,M03,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.01,1606,20598,20975,0.9902,2,C12,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.01,1606,21263,20975,1.0074,2,L06,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.031667,1606,20658,20975,0.9918,2,I22,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.031667,1606,19064,20975,0.9491,2,K18,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.056667,1606,20002,20975,0.9745,2,K19,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.056667,1606,18963,20975,0.9463,2,N06,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.1,1606,17326,20975,0.8995,2,F11,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.1,1606,19494,20975,0.9609,2,M16,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.17783,1606,16914,20975,0.8872,2,C17,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.17783,1606,16916,20975,0.8872,2,K10,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.31623,1606,11490,20975,0.7002,2,C05,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.31623,1606,12390,20975,0.7352,2,I07,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.56234,1606,9772,20975,0.6275,2,C07,1
50583-2,MCF 10A,10071-101-2,Palbociclib,0.56234,1606,11901,20975,0.7164,2,D20,1
50583-2,MCF 10A,10071-101-2,Palbociclib,1.7783,1606,7102,20975,0.4933,2,I08,1
50583-2,MCF 10A,10071-101-2,Palbociclib,1.7783,1606,6433,20975,0.4539,2,K05,1
50583-2,MCF 10A,10071-101-2,Palbociclib,3.1623,1606,5698,20975,0.4071,2,J03,1
50583-2,MCF 10A,10071-101-2,Palbociclib,3.1623,1606,4968,20975,0.3560,2,N18,1
50583-2,MCF 10A,10071-101-2,Palbociclib,5.6234,1606,4091,20975,0.2868,2,L22,1
50583-2,MCF 10A,10071-101-2,Palbociclib,5.6234,1606,4263,20975,0.3012,2,M18,1
50583-2,MCF 10A,10071-101-2,Palbociclib,1,1606,8729,20975,0.5787,2,F21,1
50583-2,MCF 10A,10071-101-2,Palbociclib,1,1606,9247,20975,0.6035,2,I19,1
50583-2,MCF 10A,10071-101-2,Palbociclib,1,1606,8229,20975,0.5538,2,M12,1
50583-2,MCF 10A,10071-101-2,Palbociclib,10,1606,3669,20975,0.2495,2,C13,1
50583-2,MCF 10A,10071-101-2,Palbociclib,10,1606,3736,20975,0.2557,2,G17,1
50583-2,MCF 10A,10102-101-7,Taxol,4.3333e-05,1606,22173,20975,1.0302,2,J18,1
50583-2,MCF 10A,10102-101-7,Taxol,4.3333e-05,1606,20858,20975,0.9970,2,L12,1
50583-2,MCF 10A,10102-101-7,Taxol,0.00013333,1606,21007,20975,1.0008,2,N13,1
50583-2,MCF 10A,10102-101-7,Taxol,0.00013333,1606,20422,20975,0.9856,2,N19,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0002,1606,21540,20975,1.0144,2,D13,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0002,1606,21312,20975,1.0086,2,G09,1
50583-2,MCF 10A,10102-101-7,Taxol,0.00033333,1606,21776,20975,1.0203,2,E11,1
50583-2,MCF 10A,10102-101-7,Taxol,0.00033333,1606,21127,20975,1.0039,2,G19,1
