Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Primary Antibody (488) HMS LINCS ID,Primary Antibody (488) Name,Secondary Antibody (488) HMS LINCS ID,Secondary Antibody (488) Name,Protein Detected (488) HMS LINCS ID,Protein Detected (488) Name,Mean Fluorescence Intensity (488),Primary Antibody (568) HMS LINCS ID,Primary Antibody (568) Name,Secondary Antibody (568) HMS LINCS ID,Secondary Antibody (568) Name,Protein Detected (568) HMS LINCS ID,Protein Detected (568) Name,Mean Fluorescence Intensity (568),Primary Antibody (647) HMS LINCS ID,Primary Antibody (647) Name,Secondary Antibody (647) HMS LINCS ID,Secondary Antibody (647) Name,Protein Detected (647) HMS LINCS ID,Protein Detected (647) Name,Mean Fluorescence Intensity (647),Plate Name,Plate Well
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,866.90,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),214.45,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),72.76,WM115-P10,B8
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,654.58,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),191.24,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),55.00,WM115-P10,B9
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,156.27,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),70.38,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),196.20,WM115-P10,C10
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,70.10,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),55.30,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),164.98,WM115-P10,C11
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,478.06,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),113.15,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),193.46,WM115-P10,C2
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,401.73,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),111.52,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),171.77,WM115-P10,C3
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,427.24,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),110.14,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),191.66,WM115-P10,C4
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,598.28,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),150.95,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),200.08,WM115-P10,C5
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.316,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,728.84,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),125.51,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),240.11,WM115-P10,C6
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.316,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,699.71,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),101.58,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),189.85,WM115-P10,C7
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,400.52,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),109.62,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),81.34,WM115-P10,C8
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,291.52,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),80.39,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),38.02,WM115-P10,C9
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,147.16,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),61.76,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),159.57,WM115-P10,D10
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,73.48,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),51.63,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),142.88,WM115-P10,D11
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,451.91,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),92.09,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),172.48,WM115-P10,D2
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,436.65,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),107.52,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),156.01,WM115-P10,D3
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,519.33,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),120.21,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),214.27,WM115-P10,D4
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,502.00,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),143.42,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),196.58,WM115-P10,D5
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,1.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,534.00,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),115.14,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),266.81,WM115-P10,D6
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,1.000,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,646.99,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),124.52,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),227.41,WM115-P10,D7
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,206.24,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),78.96,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),51.00,WM115-P10,D8
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,300.62,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),89.31,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),40.05,WM115-P10,D9
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,195.63,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),77.41,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),65.04,WM115-P10,E10
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,164.67,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),73.89,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),62.75,WM115-P10,E11
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,865.90,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),188.48,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),121.83,WM115-P10,E2
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,783.46,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),183.99,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),112.07,WM115-P10,E3
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,564.64,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),132.01,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),119.19,WM115-P10,E4
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,535.58,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),149.41,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),138.23,WM115-P10,E5
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,854.81,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),159.16,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),177.75,WM115-P10,E6
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.000,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,855.06,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),157.12,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),131.33,WM115-P10,E7
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,773.25,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),218.55,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),66.64,WM115-P10,E8
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,627.72,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),181.70,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),55.58,WM115-P10,E9
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,174.07,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),61.66,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),187.84,WM115-P10,F10
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,111.38,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),54.11,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),162.53,WM115-P10,F11
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,461.74,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),97.79,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),179.92,WM115-P10,F2
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,495.24,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),108.79,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),166.97,WM115-P10,F3
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,427.09,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),84.42,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),166.64,WM115-P10,F4
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,444.60,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),100.14,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),158.41,WM115-P10,F5
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.316,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,638.13,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),82.56,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),204.56,WM115-P10,F6
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.316,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,781.27,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),95.48,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),175.40,WM115-P10,F7
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,342.51,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),84.72,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),56.65,WM115-P10,F8
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,345.84,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),86.32,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),42.90,WM115-P10,F9
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,100.60,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),52.74,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),137.72,WM115-P10,G10
50567-3,WM-115,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,67.64,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),50.32,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),134.52,WM115-P10,G11
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,344.87,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),74.07,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),151.25,WM115-P10,G2
50567-3,WM-115,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,442.79,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),92.31,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),146.15,WM115-P10,G3
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,425.95,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),85.95,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),161.81,WM115-P10,G4
50567-3,WM-115,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,525.82,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),97.59,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),157.54,WM115-P10,G5
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,1.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,592.43,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),91.98,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),197.93,WM115-P10,G6
50567-3,WM-115,10068-101-1,Vemurafenib,10007-101-4,AZD8055,1.000,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,762.34,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),102.82,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),169.02,WM115-P10,G7
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,301.22,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),77.74,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),48.25,WM115-P10,G8
50567-3,WM-115,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,314.36,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),79.73,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),39.13,WM115-P10,G9
50567-3,WM-115,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,693.46,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),203.81,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),2535.44,WM115-P2,B10
50567-3,WM-115,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,409.75,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),152.05,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),2109.14,WM115-P2,B11
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1083.20,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),246.45,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),3292.54,WM115-P2,B2
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,797.95,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),204.70,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),3226.68,WM115-P2,B3
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,496.52,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),135.05,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),892.61,WM115-P2,B4
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,477.84,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),125.71,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),820.24,WM115-P2,B5
50567-3,WM-115,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,680.99,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),198.76,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),3218.81,WM115-P2,B6
50567-3,WM-115,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,582.94,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),185.96,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),3027.59,WM115-P2,B7
