Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.018,782,13519,13640,0.9957,2,F19,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.018,782,12847,13640,0.9711,2,G06,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.031623,782,11269,13640,0.9095,2,H17,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.031623,782,10316,13640,0.8690,2,I20,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,782,9150,13640,0.8154,2,C03,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,782,9181,13640,0.8169,2,H18,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,782,6320,13640,0.6596,2,C10,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,782,7678,13640,0.7398,2,J05,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,782,6378,13640,0.6632,2,N17,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,782,4355,13640,0.5162,2,F22,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,782,5081,13640,0.5740,2,I16,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,782,2758,13640,0.3572,2,E08,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,782,2224,13640,0.2882,2,G16,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,782,1428,13640,0.1569,2,K12,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,782,1412,13640,0.1538,2,M11,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,782,1198,13640,0.1087,2,E14,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,782,1419,13640,0.1552,2,J12,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,3.1623,782,1257,13640,0.1217,2,J14,3
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,3.1623,782,972,13640,0.0539,2,K04,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,4.3333e-05,782,14002,13640,1.0127,2,J18,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,4.3333e-05,782,13318,13640,0.9884,2,L12,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,782,13249,13640,0.9859,2,N13,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,782,13122,13640,0.9813,2,N19,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,782,13178,13640,0.9833,2,D13,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,782,14206,13640,1.0198,2,G09,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,782,13664,13640,1.0008,2,E11,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,782,12616,13640,0.9625,2,G19,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,782,14094,13640,1.0159,2,I12,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,782,11152,13640,0.9046,2,L21,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,782,9726,13640,0.8425,2,K03,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,782,9047,13640,0.8104,2,K17,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0018,782,4746,13640,0.5482,2,L05,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0018,782,4995,13640,0.5675,2,L15,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,782,1822,13640,0.2274,2,D14,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,782,2082,13640,0.2677,2,G18,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,782,2229,13640,0.2889,2,M13,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0056234,782,1221,13640,0.1138,2,H06,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0056234,782,1345,13640,0.1403,2,J11,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.01,782,663,13640,-0.0395,2,G22,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.01,782,887,13640,0.0308,2,I15,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,782,437,13640,-0.1319,2,H21,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,782,379,13640,-0.1613,2,N20,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,782,334,13640,-0.1867,2,E04,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,782,367,13640,-0.1679,2,M09,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,782,245,13640,-0.2456,2,C06,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,782,203,13640,-0.2792,2,E20,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,782,274,13640,-0.2248,2,K15,3
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,782,219,13640,-0.2658,2,N09,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0010833,782,10804,13640,0.8901,2,D21,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0010833,782,13828,13640,1.0066,2,L20,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,782,13136,13640,0.9818,2,K20,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,782,12518,13640,0.9588,2,M03,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,782,12347,13640,0.9523,2,C12,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,782,13392,13640,0.9911,2,L06,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,782,13910,13640,1.0095,2,I22,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,782,13972,13640,1.0117,2,K18,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,782,12265,13640,0.9491,2,K19,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,782,11787,13640,0.9304,2,N06,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,782,12789,13640,0.9690,2,F11,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,782,12118,13640,0.9434,2,M16,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,782,13584,13640,0.9980,2,C17,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,782,12851,13640,0.9713,2,K10,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,782,4597,13640,0.5363,2,C05,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,782,6934,13640,0.6973,2,I07,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,782,6302,13640,0.6584,2,C07,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,782,5773,13640,0.6235,2,D20,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,782,5578,13640,0.6100,2,F21,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,782,5991,13640,0.6382,2,I19,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,782,5274,13640,0.5883,2,M12,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,782,5300,13640,0.5902,2,I08,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,782,4059,13640,0.4906,2,K05,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,782,4560,13640,0.5332,2,J03,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,782,3450,13640,0.4329,2,N18,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,782,3581,13640,0.4460,2,L22,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,782,3132,13640,0.3997,2,M18,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,782,2736,13640,0.3546,2,C13,3
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,782,2896,13640,0.3734,2,G17,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,782,14430,13640,1.0275,2,D03,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,782,13785,13640,1.0051,2,D05,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,782,13872,13640,1.0082,2,G14,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,782,14343,13640,1.0245,2,H15,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,782,12690,13640,0.9653,2,E16,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,782,12055,13640,0.9410,2,E21,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,782,11368,13640,0.9135,2,C19,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,782,11782,13640,0.9302,2,D18,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,782,10220,13640,0.8647,2,E22,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,782,10248,13640,0.8660,2,N21,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,782,8474,13640,0.7819,2,K14,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,782,9015,13640,0.8089,2,L04,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,782,6020,13640,0.6401,2,G13,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,782,6408,13640,0.6651,2,K07,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,782,5908,13640,0.6326,2,N12,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,782,3893,13640,0.4756,2,C11,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,782,4186,13640,0.5018,2,F12,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,782,2797,13640,0.3618,2,G10,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,782,2392,13640,0.3111,2,N22,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,782,1974,13640,0.2515,2,F03,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,782,1895,13640,0.2391,2,I05,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,782,1571,13640,0.1840,2,C04,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,782,1496,13640,0.1701,2,F10,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,782,1555,13640,0.1811,2,F07,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,782,1541,13640,0.1785,2,J22,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,782,1597,13640,0.1888,2,D08,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,782,1477,13640,0.1665,2,M17,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,782,1773,13640,0.2193,2,I09,3
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,782,1699,13640,0.2068,2,I10,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,782,13560,13640,0.9971,2,C18,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,782,13541,13640,0.9965,2,M14,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,782,14145,13640,1.0177,2,E07,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,782,13420,13640,0.9921,2,G15,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,782,13072,13640,0.9795,2,D10,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,782,13457,13640,0.9934,2,G07,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,782,12310,13640,0.9508,2,H07,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,782,12589,13640,0.9615,2,N05,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,782,10872,13640,0.8929,2,H03,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,782,12229,13640,0.9477,2,J13,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,782,10592,13640,0.8810,2,F08,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,782,9842,13640,0.8478,2,G11,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,782,7735,13640,0.7429,2,D06,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,782,7189,13640,0.7122,2,F17,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1,782,4548,13640,0.5323,2,H22,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1,782,4583,13640,0.5351,2,M08,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1.7783,782,1789,13640,0.2220,2,H14,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1.7783,782,2108,13640,0.2716,2,L10,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,782,1184,13640,0.1055,2,G21,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,782,1191,13640,0.1071,2,H13,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,782,1125,13640,0.0919,2,K21,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,5.6234,782,878,13640,0.0282,2,G04,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,5.6234,782,888,13640,0.0310,2,H09,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,782,847,13640,0.0193,2,C20,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,782,884,13640,0.0299,2,K08,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,782,821,13640,0.0116,2,L19,3
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,782,785,13640,0.0007,2,N16,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.0033333,851,8937,9767,0.9501,1,H18,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.0033333,851,10104,9767,1.0193,1,M07,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.01,851,8795,9767,0.9413,1,H19,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.01,851,10929,9767,1.0649,1,J03,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.031667,851,10873,9767,1.0618,1,D11,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.031667,851,8025,9767,0.8914,1,K22,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.1,851,9810,9767,1.0025,1,F06,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.1,851,8568,9767,0.9269,1,M16,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.31623,851,9131,9767,0.9621,1,I07,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.31623,851,9066,9767,0.9581,1,N11,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.56234,851,7228,9767,0.8361,1,L14,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.56234,851,7718,9767,0.8706,1,M04,3
50583-9,MCF 10A,10233-101-4,Alpelisib,1,851,6996,9767,0.8191,1,I03,3
50583-9,MCF 10A,10233-101-4,Alpelisib,1,851,7034,9767,0.8219,1,J17,3
50583-9,MCF 10A,10233-101-4,Alpelisib,1.7783,851,6647,9767,0.7929,1,F10,3
50583-9,MCF 10A,10233-101-4,Alpelisib,1.7783,851,6227,9767,0.7599,1,G17,3
50583-9,MCF 10A,10233-101-4,Alpelisib,3.1623,851,5275,9767,0.6789,1,G10,3
50583-9,MCF 10A,10233-101-4,Alpelisib,3.1623,851,5219,9767,0.6738,1,K12,3
50583-9,MCF 10A,10233-101-4,Alpelisib,5.6234,851,3777,9767,0.5269,1,H16,3
50583-9,MCF 10A,10233-101-4,Alpelisib,5.6234,851,3909,9767,0.5419,1,J14,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2840,9767,0.4082,1,C05,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2308,9767,0.3276,1,C20,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2325,9767,0.3304,1,F22,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2913,9767,0.4183,1,H04,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,3360,9767,0.4770,1,I04,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0010833,851,10467,9767,1.0397,1,D09,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0010833,851,9263,9767,0.9701,1,K18,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0033333,851,9352,9767,0.9755,1,L18,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0033333,851,9911,9767,1.0083,1,M15,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.01,851,10039,9767,1.0156,1,E09,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.01,851,10022,9767,1.0147,1,J07,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.018333,851,7047,9767,0.8229,1,C22,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.018333,851,8803,9767,0.9418,1,G16,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.031667,851,9574,9767,0.9887,1,I15,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.031667,851,8354,9767,0.9131,1,M03,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.056667,851,7018,9767,0.8207,1,D14,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.056667,851,8357,9767,0.9133,1,E11,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.1,851,6203,9767,0.7580,1,D10,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.1,851,5848,9767,0.7288,1,M06,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.17783,851,2951,9767,0.4236,1,E22,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.17783,851,3591,9767,0.5052,1,G15,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,851,3770,9767,0.5261,1,G09,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,851,3150,9767,0.4502,1,H12,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,851,3786,9767,0.5280,1,L08,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.56234,851,2269,9767,0.3212,1,J22,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.56234,851,2782,9767,0.3999,1,L15,3
50583-9,MCF 10A,10020-101-5,Dasatinib,1,851,2634,9767,0.3784,1,E05,3
50583-9,MCF 10A,10020-101-5,Dasatinib,1,851,2586,9767,0.3712,1,G04,3
50583-9,MCF 10A,10020-101-5,Dasatinib,1.7783,851,1673,9767,0.2116,1,H17,3
50583-9,MCF 10A,10020-101-5,Dasatinib,1.7783,851,1921,9767,0.2601,1,L17,3
50583-9,MCF 10A,10020-101-5,Dasatinib,3.1623,851,830,9767,-0.0071,1,C21,3
50583-9,MCF 10A,10020-101-5,Dasatinib,3.1623,851,1144,9767,0.0876,1,N12,3
50583-9,MCF 10A,10020-101-5,Dasatinib,10,851,801,9767,-0.0171,1,E13,3
50583-9,MCF 10A,10020-101-5,Dasatinib,10,851,593,9767,-0.0976,1,K20,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.0010833,851,10752,9767,1.0553,1,I10,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.0010833,851,9251,9767,0.9694,1,N17,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.0033333,851,11515,9767,1.0957,1,C08,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.0033333,851,9692,9767,0.9956,1,N04,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.01,851,9547,9767,0.9871,1,E03,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.01,851,10802,9767,1.0580,1,J05,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.018333,851,10222,9767,1.0260,1,C09,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.018333,851,9174,9767,0.9647,1,M12,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.031667,851,8781,9767,0.9404,1,C06,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.031667,851,9344,9767,0.9750,1,K10,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.056667,851,8470,9767,0.9206,1,J16,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.056667,851,7269,9767,0.8390,1,K21,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.1,851,6545,9767,0.7850,1,H13,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.1,851,7331,9767,0.8435,1,J10,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.17783,851,5574,9767,0.7054,1,J04,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.17783,851,5243,9767,0.6760,1,N19,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,851,3936,9767,0.5449,1,E08,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,851,3369,9767,0.4782,1,E17,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,851,4208,9767,0.5745,1,J21,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.56234,851,2065,9767,0.2863,1,D03,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.56234,851,1929,9767,0.2616,1,D05,3
50583-9,MCF 10A,10250-101-3,Etoposide,1,851,1053,9767,0.0623,1,F03,3
50583-9,MCF 10A,10250-101-3,Etoposide,1,851,1130,9767,0.0838,1,L21,3
50583-9,MCF 10A,10250-101-3,Etoposide,1.7783,851,1012,9767,0.0504,1,J12,3
50583-9,MCF 10A,10250-101-3,Etoposide,1.7783,851,962,9767,0.0354,1,M10,3
50583-9,MCF 10A,10250-101-3,Etoposide,3.1623,851,764,9767,-0.0302,1,D17,3
50583-9,MCF 10A,10250-101-3,Etoposide,3.1623,851,901,9767,0.0163,1,G08,3
50583-9,MCF 10A,10250-101-3,Etoposide,10,851,762,9767,-0.0309,1,J18,3
50583-9,MCF 10A,10250-101-3,Etoposide,10,851,845,9767,-0.0020,1,J20,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.00043333,851,10499,9767,1.0414,1,I14,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.00043333,851,10205,9767,1.0250,1,L07,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0013333,851,11454,9767,1.0926,1,J13,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0013333,851,8919,9767,0.9490,1,M19,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0033333,851,10063,9767,1.0170,1,J06,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0033333,851,10674,9767,1.0511,1,N09,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,851,9271,9767,0.9706,1,E21,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,851,9240,9767,0.9687,1,G18,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,851,9928,9767,1.0093,1,F04,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,851,9336,9767,0.9745,1,F13,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,851,8773,9767,0.9399,1,K03,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,851,8491,9767,0.9220,1,N03,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,851,7253,9767,0.8379,1,I06,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,851,6798,9767,0.8043,1,M17,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,851,5173,9767,0.6696,1,I13,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,851,4927,9767,0.6467,1,K13,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,851,2652,9767,0.3810,1,D18,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,851,2685,9767,0.3859,1,F14,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,851,3277,9767,0.4666,1,N05,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,851,2309,9767,0.3277,1,N06,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,851,2301,9767,0.3264,1,N20,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,851,1185,9767,0.0986,1,H15,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,851,1222,9767,0.1082,1,I20,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,851,1059,9767,0.0640,1,L11,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,851,1024,9767,0.0539,1,L13,3
50583-9,MCF 10A,10018-101-5,Neratinib,1,851,907,9767,0.0182,1,E14,3
50583-9,MCF 10A,10018-101-5,Neratinib,1,851,917,9767,0.0214,1,H08,3
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,851,769,9767,-0.0284,1,D13,3
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,851,451,9767,-0.1651,1,L09,3
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,851,9378,9767,0.9770,1,E18,3
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,851,10787,9767,1.0572,1,I16,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,851,9956,9767,1.0109,1,H07,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,851,11187,9767,1.0786,1,I09,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,851,10720,9767,1.0536,1,E06,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,851,9067,9767,0.9582,1,N18,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,851,10694,9767,1.0521,1,F07,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,851,10616,9767,1.0479,1,M05,3
